T900073,S004,C052,P001,1,450000.0,450000.0,2026-08-06 17:14:00,20260806,sales_2026_08_06.csv
T900074,S005,C054,P011,1,75000.0,75000.0,2026-08-06 09:45:00,20260806,sales_2026_08_06.csv
T900075,S001,C029,P003,1,15000.0,15000.0,2026-08-06 11:04:00,20260806,sales_2026_08_06.csv
T900076,S004,C031,P011,2,75000.0,150000.0,2026-08-06 13:04:00,20260806,sales_2026_08_06.csv
T900077,S002,C002,P012,4,12000.0,48000.0,2026-08-06 12:42:00,20260806,sales_2026_08_06.csv
T900078,S005,C021,P016,2,95000.0,190000.0,2026-08-06 11:34:00,20260806,sales_2026_08_06.csv
T900079,S002,C018,P008,4,390000.0,1560000.0,2026-08-06 19:59:00,20260806,sales_2026_08_06.csv
T900080,S005,C002,P027,4,18000.0,72000.0,2026-08-06 11:50:00,20260806,sales_2026_08_06.csv
T900081,S001,C035,P026,1,30000.0,30000.0,2026-08-06 14:12:00,20260806,sales_2026_08_06.csv
T900082,S003,C010,P013,4,35000.0,140000.0,2026-08-06 09:42:00,20260806,sales_2026_08_06.csv
T900083,S002,C055,P014,4,7000.0,28000.0,2026-08-06 13:27:00,20260806,sales_2026_08_06.csv
T900084,S001,C080,P006,1,280000.0,280000.0,2026-08-06 15:55:00,20260806,sales_2026_08_06.csv
T900085,S001,C034,P008,1,390000.0,390000.0,2026-08-06 18:41:00,20260806,sales_2026_08_06.csv
T900086,S004,C021,P029,3,32000.0,96000.0,2026-08-06 08:25:00,20260806,sales_2026_08_06.csv
T900087,S002,C067,P013,2,35000.0,70000.0,2026-08-06 09:15:00,20260806,sales_2026_08_06.csv
T900088,S001,C060,P024,4,40000.0,160000.0,2026-08-06 11:34:00,20260806,sales_2026_08_06.csv
T900089,S003,C013,P008,2,390000.0,780000.0,2026-08-06 10:27:00,20260806,sales_2026_08_06.csv
T900090,S003,C017,P030,2,50000.0,100000.0,2026-08-06 12:29:00,20260806,sales_2026_08_06.csv
T900091,S004,C062,P003,1,15000.0,15000.0,2026-08-06 09:28:00,20260806,sales_2026_08_06.csv
T900092,S004,C026,P004,1,25000.0,25000.0,2026-08-06 08:41:00,20260806,sales_2026_08_06.csv
T900093,S003,C015,P014,2,7000.0,14000.0,2026-08-06 09:59:00,20260806,sales_2026_08_06.csv
T900094,S005,C036,P021,4,10000.0,40000.0,2026-08-06 10:26:00,20260806,sales_2026_08_06.csv
T900095,S003,C002,P026,4,30000.0,120000.0,2026-08-06 15:13:00,20260806,sales_2026_08_06.csv
T900096,S005,C001,P025,4,210000.0,840000.0,2026-08-06 08:10:00,20260806,sales_2026_08_06.csv
T900097,S004,C074,P018,3,25000.0,75000.0,2026-08-06 08:24:00,20260806,sales_2026_08_06.csv
T900098,S005,C007,P006,4,280000.0,1120000.0,2026-08-06 15:18:00,20260806,sales_2026_08_06.csv
T900099,S005,C057,P005,4,120000.0,480000.0,2026-08-06 19:46:00,20260806,sales_2026_08_06.csv
T900100,S004,C015,P016,3,95000.0,285000.0,2026-08-06 10:12:00,20260806,sales_2026_08_06.csv
T900101,S004,C031,P019,1,55000.0,55000.0,2026-08-06 11:03:00,20260806,sales_2026_08_06.csv
T900102,S002,C054,P024,1,40000.0,40000.0,2026-08-06 19:20:00,20260806,sales_2026_08_06.csv
T900103,S001,C097,P021,4,10000.0,40000.0,2026-08-06 08:37:00,20260806,sales_2026_08_06.csv
T900104,S002,C002,P012,2,12000.0,24000.0,2026-08-06 16:58:00,20260806,sales_2026_08_06.csv
T900105,S002,C062,P017,1,85000.0,85000.0,2026-08-06 08:32:00,20260806,sales_2026_08_06.csv
T900106,S001,C028,P012,1,12000.0,12000.0,2026-08-06 10:04:00,20260806,sales_2026_08_06.csv
T900107,S002,C088,P012,2,12000.0,24000.0,2026-08-06 18:55:00,20260806,sales_2026_08_06.csv
T900108,S003,C086,P009,2,45000.0,90000.0,2026-08-06 14:07:00,20260806,sales_2026_08_06.csv
T900109,S003,C038,P002,1,520000.0,520000.0,2026-08-06 17:38:00,20260806,sales_2026_08_06.csv
T900110,S002,C091,P025,4,210000.0,840000.0,2026-08-06 17:05:00,20260806,sales_2026_08_06.csv
T900111,S002,C005,P006,3,280000.0,840000.0,2026-08-06 18:37:00,20260806,sales_2026_08_06.csv
T900112,S002,C041,P028,3,28000.0,84000.0,2026-08-06 12:13:00,20260806,sales_2026_08_06.csv
T900113,S003,C026,P020,4,180000.0,720000.0,2026-08-06 11:16:00,20260806,sales_2026_08_06.csv
T900114,S001,C025,P018,3,25000.0,75000.0,2026-08-06 10:42:00,20260806,sales_2026_08_06.csv
T900115,S003,C068,P003,1,15000.0,15000.0,2026-08-06 15:20:00,20260806,sales_2026_08_06.csv
T900116,S004,C030,P012,1,12000.0,12000.0,2026-08-06 08:29:00,20260806,sales_2026_08_06.csv
T900117,S001,C038,P022,2,18000.0,36000.0,2026-08-06 09:34:00,20260806,sales_2026_08_06.csv
T900118,S002,C076,P029,2,32000.0,64000.0,2026-08-06 16:16:00,20260806,sales_2026_08_06.csv
T900119,S003,C015,P030,1,50000.0,50000.0,2026-08-06 13:56:00,20260806,sales_2026_08_06.csv
T900120,S002,C053,P002,3,520000.0,1560000.0,2026-08-06 11:23:00,20260806,sales_2026_08_06.csv
T900121,S005,C042,P005,3,120000.0,360000.0,2026-08-06 10:28:00,20260806,sales_2026_08_06.csv
T900122,S002,C057,P012,1,12000.0,12000.0,2026-08-06 17:51:00,20260806,sales_2026_08_06.csv
T900123,S001,C020,P005,3,120000.0,360000.0,2026-08-06 18:52:00,20260806,sales_2026_08_06.csv
T900124,S003,C041,P015,2,30000.0,60000.0,2026-08-06 18:06:00,20260806,sales_2026_08_06.csv
T900125,S005,C072,P023,1,22000.0,22000.0,2026-08-06 12:07:00,20260806,sales_2026_08_06.csv
T900126,S005,C008,P014,2,7000.0,14000.0,2026-08-06 19:35:00,20260806,sales_2026_08_06.csv
T900127,S001,C009,P002,2,520000.0,1040000.0,2026-08-06 12:18:00,20260806,sales_2026_08_06.csv
T900128,S004,C043,P008,2,390000.0,780000.0,2026-08-06 19:21:00,20260806,sales_2026_08_06.csv
T900129,S005,C010,P020,3,180000.0,540000.0,2026-08-06 18:40:00,20260806,sales_2026_08_06.csv
T900130,S005,C066,P012,3,12000.0,36000.0,2026-08-06 16:31:00,20260806,sales_2026_08_06.csv
T900131,S003,C040,P022,4,18000.0,72000.0,2026-08-06 08:05:00,20260806,sales_2026_08_06.csv
T900132,S003,C076,P001,1,450000.0,450000.0,2026-08-06 12:02:00,20260806,sales_2026_08_06.csv
T900133,S003,C096,P028,2,28000.0,56000.0,2026-08-06 13:49:00,20260806,sales_2026_08_06.csv
T900134,S003,C092,P013,2,35000.0,70000.0,2026-08-06 18:16:00,20260806,sales_2026_08_06.csv
T900135,S003,C092,P028,4,28000.0,112000.0,2026-08-06 19:28:00,20260806,sales_2026_08_06.csv
T900136,S003,C059,P030,1,50000.0,50000.0,2026-08-06 16:00:00,20260806,sales_2026_08_06.csv
T900137,S001,C096,P013,2,35000.0,70000.0,2026-08-06 09:56:00,20260806,sales_2026_08_06.csv
T900138,S001,C009,P016,3,95000.0,285000.0,2026-08-06 16:02:00,20260806,sales_2026_08_06.csv
T900139,S004,C052,P002,2,520000.0,1040000.0,2026-08-06 17:35:00,20260806,sales_2026_08_06.csv
T900140,S005,C090,P002,1,520000.0,520000.0,2026-08-06 14:08:00,20260806,sales_2026_08_06.csv
T900141,S004,C060,P026,1,30000.0,30000.0,2026-08-06 12:23:00,20260806,sales_2026_08_06.csv
T900142,S005,C014,P006,2,280000.0,560000.0,2026-08-06 13:13:00,20260806,sales_2026_08_06.csv
T900143,S002,C097,P030,3,50000.0,150000.0,2026-08-06 18:06:00,20260806,sales_2026_08_06.csv
T900144,S005,C058,P022,4,18000.0,72000.0,2026-08-06 16:56:00,20260806,sales_2026_08_06.csv
T900145,S005,C007,P008,2,390000.0,780000.0,2026-08-06 17:47:00,20260806,sales_2026_08_06.csv
T900146,S001,C095,P001,2,450000.0,900000.0,2026-08-06 11:55:00,20260806,sales_2026_08_06.csv
T900147,S003,C090,P023,4,22000.0,88000.0,2026-08-06 10:56:00,20260806,sales_2026_08_06.csv
T900148,S001,C031,P006,3,280000.0,840000.0,2026-08-06 08:11:00,20260806,sales_2026_08_06.csv
T900149,S003,C068,P005,2,120000.0,240000.0,2026-08-06 14:51:00,20260806,sales_2026_08_06.csv
T900150,S004,C043,P023,1,22000.0,22000.0,2026-08-06 12:10:00,20260806,sales_2026_08_06.csv
T900151,S002,C050,P018,1,25000.0,25000.0,2026-08-06 14:55:00,20260806,sales_2026_08_06.csv
T900152,S001,C087,P017,2,85000.0,170000.0,2026-08-06 15:14:00,20260806,sales_2026_08_06.csv
T900153,S003,C041,P012,3,12000.0,36000.0,2026-08-06 15:22:00,20260806,sales_2026_08_06.csv
T900154,S001,C002,P008,1,390000.0,390000.0,2026-08-06 11:14:00,20260806,sales_2026_08_06.csv
T900155,S002,C054,P018,4,25000.0,100000.0,2026-08-06 18:12:00,20260806,sales_2026_08_06.csv
T900156,S004,C033,P021,1,10000.0,10000.0,2026-08-06 13:17:00,20260806,sales_2026_08_06.csv
T900157,S001,C007,P010,4,8000.0,32000.0,2026-08-06 12:22:00,20260806,sales_2026_08_06.csv
T900158,S001,C026,P004,3,25000.0,75000.0,2026-08-06 18:53:00,20260806,sales_2026_08_06.csv
T900159,S001,C069,P010,3,8000.0,24000.0,2026-08-06 08:07:00,20260806,sales_2026_08_06.csv
T900160,S005,C084,P017,3,85000.0,255000.0,2026-08-06 10:37:00,20260806,sales_2026_08_06.csv
T900161,S005,C070,P029,4,32000.0,128000.0,2026-08-06 08:06:00,20260806,sales_2026_08_06.csv
T900162,S003,C007,P024,3,40000.0,120000.0,2026-08-06 13:46:00,20260806,sales_2026_08_06.csv
T900163,S001,C017,P016,1,95000.0,95000.0,2026-08-06 14:38:00,20260806,sales_2026_08_06.csv
T900164,S005,C096,P029,2,32000.0,64000.0,2026-08-06 14:57:00,20260806,sales_2026_08_06.csv
T900165,S005,C011,P028,4,28000.0,112000.0,2026-08-06 12:02:00,20260806,sales_2026_08_06.csv
T900166,S002,C043,P020,2,180000.0,360000.0,2026-08-06 08:33:00,20260806,sales_2026_08_06.csv
T900167,S002,C017,P029,1,32000.0,32000.0,2026-08-06 13:27:00,20260806,sales_2026_08_06.csv
T900168,S002,C038,P005,3,120000.0,360000.0,2026-08-06 18:58:00,20260806,sales_2026_08_06.csv
T900169,S004,C046,P024,1,40000.0,40000.0,2026-08-06 17:20:00,20260806,sales_2026_08_06.csv
T900170,S005,C012,P007,3,165000.0,495000.0,2026-08-06 19:57:00,20260806,sales_2026_08_06.csv
T900171,S001,C005,P008,4,390000.0,1560000.0,2026-08-06 16:19:00,20260806,sales_2026_08_06.csv
T900172,S005,C066,P009,3,45000.0,135000.0,2026-08-06 13:25:00,20260806,sales_2026_08_06.csv
T900173,S003,C009,P012,2,12000.0,24000.0,2026-08-06 16:08:00,20260806,sales_2026_08_06.csv
T900174,S004,C026,P004,4,25000.0,100000.0,2026-08-06 14:42:00,20260806,sales_2026_08_06.csv
T900175,S002,C031,P007,2,165000.0,330000.0,2026-08-06 18:47:00,20260806,sales_2026_08_06.csv
T900176,S001,C039,P009,3,45000.0,135000.0,2026-08-06 17:36:00,20260806,sales_2026_08_06.csv
T900177,S001,C050,P027,1,18000.0,18000.0,2026-08-06 14:35:00,20260806,sales_2026_08_06.csv
T900178,S005,C002,P001,2,450000.0,900000.0,2026-08-06 12:18:00,20260806,sales_2026_08_06.csv
T900179,S002,C079,P007,3,165000.0,495000.0,2026-08-06 14:50:00,20260806,sales_2026_08_06.csv
T900180,S001,C097,P021,4,10000.0,40000.0,2026-08-06 15:28:00,20260806,sales_2026_08_06.csv
T900181,S003,C078,P009,4,45000.0,180000.0,2026-08-06 18:13:00,20260806,sales_2026_08_06.csv
T900182,S003,C043,P020,1,180000.0,180000.0,2026-08-06 19:10:00,20260806,sales_2026_08_06.csv
T900183,S004,C028,P029,3,32000.0,96000.0,2026-08-06 12:32:00,20260806,sales_2026_08_06.csv
T900184,S004,C072,P001,2,450000.0,900000.0,2026-08-06 09:52:00,20260806,sales_2026_08_06.csv
T900185,S001,C034,P007,2,165000.0,330000.0,2026-08-06 18:19:00,20260806,sales_2026_08_06.csv
T900186,S001,C084,P001,1,450000.0,450000.0,2026-08-06 11:09:00,20260806,sales_2026_08_06.csv
T900187,S003,C095,P010,4,8000.0,32000.0,2026-08-06 08:15:00,20260806,sales_2026_08_06.csv
T900188,S005,C049,P022,1,18000.0,18000.0,2026-08-06 17:54:00,20260806,sales_2026_08_06.csv
T900189,S003,C007,P002,2,520000.0,1040000.0,2026-08-06 15:26:00,20260806,sales_2026_08_06.csv
T900190,S004,C057,P006,4,280000.0,1120000.0,2026-08-06 19:44:00,20260806,sales_2026_08_06.csv
T900191,S004,C020,P007,2,165000.0,330000.0,2026-08-06 15:25:00,20260806,sales_2026_08_06.csv
T900192,S005,C043,P027,1,18000.0,18000.0,2026-08-06 10:41:00,20260806,sales_2026_08_06.csv
T900193,S003,C088,P015,4,30000.0,120000.0,2026-08-06 09:49:00,20260806,sales_2026_08_06.csv
T900194,S002,C047,P010,4,8000.0,32000.0,2026-08-06 11:11:00,20260806,sales_2026_08_06.csv
T900195,S002,C003,P030,2,50000.0,100000.0,2026-08-06 08:35:00,20260806,sales_2026_08_06.csv
T900196,S002,C097,P003,2,15000.0,30000.0,2026-08-06 09:29:00,20260806,sales_2026_08_06.csv
T900197,S001,C079,P026,3,30000.0,90000.0,2026-08-06 15:42:00,20260806,sales_2026_08_06.csv
T900198,S005,C014,P009,4,45000.0,180000.0,2026-08-06 15:39:00,20260806,sales_2026_08_06.csv
T900199,S003,C088,P021,2,10000.0,20000.0,2026-08-06 16:28:00,20260806,sales_2026_08_06.csv
T900200,S001,C035,P012,4,12000.0,48000.0,2026-08-06 19:55:00,20260806,sales_2026_08_06.csv
T900201,S003,C060,P029,2,32000.0,64000.0,2026-08-06 15:16:00,20260806,sales_2026_08_06.csv
T900202,S002,C059,P009,4,45000.0,180000.0,2026-08-06 18:17:00,20260806,sales_2026_08_06.csv
T900203,S004,C025,P009,3,45000.0,135000.0,2026-08-06 18:15:00,20260806,sales_2026_08_06.csv
T900204,S002,C012,P025,3,210000.0,630000.0,2026-08-06 15:04:00,20260806,sales_2026_08_06.csv
T900205,S005,C028,P014,3,7000.0,21000.0,2026-08-06 11:17:00,20260806,sales_2026_08_06.csv
T900206,S002,C061,P030,1,50000.0,50000.0,2026-08-06 13:57:00,20260806,sales_2026_08_06.csv
T900207,S003,C052,P007,2,165000.0,330000.0,2026-08-06 10:09:00,20260806,sales_2026_08_06.csv
T900208,S003,C013,P009,2,45000.0,90000.0,2026-08-06 14:44:00,20260806,sales_2026_08_06.csv
T900209,S003,C071,P017,1,85000.0,85000.0,2026-08-06 19:13:00,20260806,sales_2026_08_06.csv
T900210,S002,C048,P006,3,280000.0,840000.0,2026-08-06 14:26:00,20260806,sales_2026_08_06.csv
T900211,S002,C071,P024,4,40000.0,160000.0,2026-08-06 16:29:00,20260806,sales_2026_08_06.csv
T900212,S004,C062,P030,4,50000.0,200000.0,2026-08-06 08:13:00,20260806,sales_2026_08_06.csv
T900213,S003,C005,P011,1,75000.0,75000.0,2026-08-06 14:57:00,20260806,sales_2026_08_06.csv
T900214,S003,C037,P030,4,50000.0,200000.0,2026-08-06 17:24:00,20260806,sales_2026_08_06.csv
T900215,S004,C025,P011,3,75000.0,225000.0,2026-08-06 08:22:00,20260806,sales_2026_08_06.csv
T900216,S005,C077,P019,4,55000.0,220000.0,2026-08-06 14:54:00,20260806,sales_2026_08_06.csv
T900217,S004,C076,P001,2,450000.0,900000.0,2026-08-06 16:47:00,20260806,sales_2026_08_06.csv
T900218,S004,C065,P024,3,40000.0,120000.0,2026-08-06 15:14:00,20260806,sales_2026_08_06.csv
T900219,S004,C039,P012,1,12000.0,12000.0,2026-08-06 14:31:00,20260806,sales_2026_08_06.csv
T900220,S005,C098,P012,4,12000.0,48000.0,2026-08-06 14:21:00,20260806,sales_2026_08_06.csv
T900221,S004,C002,P025,4,210000.0,840000.0,2026-08-06 19:10:00,20260806,sales_2026_08_06.csv
T900222,S001,C051,P014,1,7000.0,7000.0,2026-08-06 10:39:00,20260806,sales_2026_08_06.csv
T900223,S001,C085,P013,1,35000.0,35000.0,2026-08-06 14:37:00,20260806,sales_2026_08_06.csv
T900224,S004,C009,P010,4,8000.0,32000.0,2026-08-06 09:41:00,20260806,sales_2026_08_06.csv
T900225,S001,C028,P006,4,280000.0,1120000.0,2026-08-06 10:55:00,20260806,sales_2026_08_06.csv
T900226,S004,C042,P021,3,10000.0,30000.0,2026-08-06 10:03:00,20260806,sales_2026_08_06.csv
T900227,S005,C012,P004,2,25000.0,50000.0,2026-08-06 14:20:00,20260806,sales_2026_08_06.csv
T900228,S005,C017,P020,3,180000.0,540000.0,2026-08-06 15:20:00,20260806,sales_2026_08_06.csv
T900229,S005,C002,P023,4,22000.0,88000.0,2026-08-06 14:17:00,20260806,sales_2026_08_06.csv
T900230,S002,C015,P010,1,8000.0,8000.0,2026-08-06 12:53:00,20260806,sales_2026_08_06.csv
T900231,S005,C024,P027,1,18000.0,18000.0,2026-08-06 15:01:00,20260806,sales_2026_08_06.csv
T900232,S004,C073,P022,1,18000.0,18000.0,2026-08-06 13:14:00,20260806,sales_2026_08_06.csv
T900233,S005,C011,P027,1,18000.0,18000.0,2026-08-06 18:02:00,20260806,sales_2026_08_06.csv
T900234,S001,C052,P021,1,10000.0,10000.0,2026-08-06 11:12:00,20260806,sales_2026_08_06.csv
T900235,S003,C052,P015,2,30000.0,60000.0,2026-08-06 17:09:00,20260806,sales_2026_08_06.csv
T900236,S001,C024,P012,1,12000.0,12000.0,2026-08-06 10:30:00,20260806,sales_2026_08_06.csv
T900237,S005,C072,P019,4,55000.0,220000.0,2026-08-06 17:13:00,20260806,sales_2026_08_06.csv
T900238,S002,C008,P003,3,15000.0,45000.0,2026-08-06 19:16:00,20260806,sales_2026_08_06.csv
T900239,S004,C006,P022,1,18000.0,18000.0,2026-08-06 10:38:00,20260806,sales_2026_08_06.csv
T900240,S001,C026,P022,1,18000.0,18000.0,2026-08-06 10:19:00,20260806,sales_2026_08_06.csv
T900241,S002,C100,P016,3,95000.0,285000.0,2026-08-06 17:01:00,20260806,sales_2026_08_06.csv
T900242,S002,C003,P028,4,28000.0,112000.0,2026-08-06 17:43:00,20260806,sales_2026_08_06.csv
T900243,S002,C045,P029,2,32000.0,64000.0,2026-08-06 14:45:00,20260806,sales_2026_08_06.csv
T900244,S004,C078,P025,2,210000.0,420000.0,2026-08-06 09:37:00,20260806,sales_2026_08_06.csv
T900245,S003,C071,P010,3,8000.0,24000.0,2026-08-06 09:44:00,20260806,sales_2026_08_06.csv
T900246,S003,C043,P024,1,40000.0,40000.0,2026-08-06 18:38:00,20260806,sales_2026_08_06.csv
T900247,S001,C032,P012,1,12000.0,12000.0,2026-08-06 17:50:00,20260806,sales_2026_08_06.csv
T900248,S004,C073,P009,4,45000.0,180000.0,2026-08-06 13:34:00,20260806,sales_2026_08_06.csv
T900249,S001,C048,P002,1,520000.0,520000.0,2026-08-06 18:23:00,20260806,sales_2026_08_06.csv
T900250,S001,C046,P009,3,45000.0,135000.0,2026-08-06 16:41:00,20260806,sales_2026_08_06.csv
T900251,S002,C060,P028,4,28000.0,112000.0,2026-08-06 08:54:00,20260806,sales_2026_08_06.csv
T900252,S005,C050,P029,4,32000.0,128000.0,2026-08-06 15:06:00,20260806,sales_2026_08_06.csv
T900253,S003,C089,P013,4,35000.0,140000.0,2026-08-06 13:40:00,20260806,sales_2026_08_06.csv
T900254,S005,C099,P005,4,120000.0,480000.0,2026-08-06 19:09:00,20260806,sales_2026_08_06.csv
T900255,S005,C076,P022,3,18000.0,54000.0,2026-08-06 10:46:00,20260806,sales_2026_08_06.csv
T900256,S004,C020,P026,4,30000.0,120000.0,2026-08-06 17:51:00,20260806,sales_2026_08_06.csv
T900257,S004,C063,P023,3,22000.0,66000.0,2026-08-06 15:27:00,20260806,sales_2026_08_06.csv
