transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date
T003692,S004,C049,P019,4,55000,2026-08-05 16:47:34
T003693,S004,C009,P007,4,165000,2026-08-05 18:34:50
T003694,S004,C025,P018,3,25000,2026-08-05 10:44:17
T003695,S001,C043,P016,3,95000,2026-08-05 15:48:20
T003696,S004,C082,P019,1,55000,2026-08-05 16:19:34
T003697,S003,C012,P029,3,32000,2026-08-05 18:17:56
T003698,S001,C087,P006,1,280000,2026-08-05 17:58:33
T003699,S002,C005,P018,2,25000,2026-08-05 14:18:31
T003700,S005,C063,P027,3,18000,2026-08-05 14:22:14
T003701,S002,C026,P001,4,450000,2026-08-05 09:50:24
T003702,S999,C037,P003,3,15000,2026-08-05 18:43:28
T003703,S002,C038,P007,1,165000,2026-08-05 10:48:18
T003704,S005,C009,P022,2,18000,2026-08-05 15:58:19
T003705,S001,C048,P015,4,30000,2026-08-05 16:45:13
T003706,S001,C022,P017,4,85000,2026-08-05 12:51:12
T003707,S004,C051,P011,3,75000,2026-08-05 10:19:23
T003708,S001,C017,P006,2,280000,2026-08-05 10:04:42
T003709,S004,C062,P018,1,25000,2026-08-05 17:25:17
T003710,S001,C050,P024,4,40000,2026-08-05 13:37:05
T003711,S002,C017,P029,1,32000,2026-08-05 08:59:29
T003712,S002,C040,P028,1,28000,2026-08-05 15:53:13
T003713,S004,C021,P014,1,7000,2026-08-05 10:45:06
T003714,S005,C040,P020,4,180000,2026-08-05 17:38:25
T003715,S002,C065,P019,4,55000,2026-08-05 11:24:19
T003716,S004,C036,P023,3,22000,2026-08-05 10:12:10
T003717,S001,C019,P007,4,165000,2026-08-05 08:56:00
T003718,S001,C052,P015,3,30000,2026-08-05 13:37:36
T003719,S002,C068,P020,4,180000,2026-08-05 12:57:29
T003720,S005,C063,P011,1,75000,2026-08-05 16:15:51
T003721,S004,C074,P015,3,30000,2026-08-05 13:06:38
T003722,S001,C037,P002,2,520000,2026-08-05 11:46:55
T003723,S004,C045,P021,2,10000,2026-08-05 10:52:41
T003724,S003,C051,P023,2,22000,2026-08-05 11:03:34
T003725,S002,C054,P020,1,180000,2026-08-05 18:12:22
T003726,S002,C080,P008,1,390000,2026-08-05 09:48:57
T003727,S004,C059,P024,-1,40000,2026-08-05 18:52:11
T003728,S002,C090,P013,2,35000,2026-08-05 11:35:46
T003729,S001,C051,P019,2,55000,2026-08-05 08:58:20
T003730,S001,C031,P023,2,22000,2026-08-05 10:44:08
T003731,S002,C036,P029,4,32000,2026-08-05 08:38:33
T003732,S005,C038,P029,2,32000,2026-08-05 16:41:25
T003733,S001,C090,P022,4,18000,2026-08-05 13:38:17
T003734,S002,C064,P024,1,40000,2026-08-05 11:42:24
T003735,S005,C016,P014,1,7000,2026-08-05 15:16:57
T003736,S001,C097,P012,2,12000,2026-08-05 14:56:13
T003737,S005,C099,P004,3,25000,2026-08-05 18:20:18
T003738,S003,C053,P025,2,210000,2026-08-05 18:34:25
T003739,S002,C033,P015,2,30000,2026-08-05 15:29:15
T003740,S005,C006,P007,3,165000,2026-08-05 16:59:45
T003741,S001,C010,P015,2,30000,2026-08-05 16:43:00
T003742,S004,C049,P021,2,10000,2026-08-05 13:24:15
T003743,S004,C025,P011,2,75000,2026-08-05 15:44:56
T003744,S001,C002,P013,3,35000,2026-08-05 08:51:39
T003745,S001,C091,P009,4,45000,2026-08-05 16:20:17
T003746,S002,C042,P030,1,50000,2026-08-05 18:34:48
T003747,S004,C063,P022,3,18000,2026-08-05 08:56:05
T003748,S001,C011,P015,2,30000,2026-08-05 17:11:50
T003749,S002,C092,P018,2,25000,2026-08-05 18:15:46
T003750,S002,C061,P015,2,30000,2026-08-05 10:29:17
T003751,S003,C021,P027,2,18000,2026-08-05 13:46:22
T003752,S001,C078,P006,3,280000,2026-08-05 18:12:23
T003753,S002,C038,P004,1,25000,2026-08-05 18:33:44
T003754,S005,C095,P004,3,25000,2026-08-05 09:24:24
T003755,S002,C010,P013,4,35000,2026-08-05 11:50:20
T003756,S001,C087,P022,3,18000,2026-08-05 15:40:46
T003757,S002,C057,P009,1,45000,2026-08-05 10:26:13
T003758,S002,C028,P012,3,12000,2026-08-05 11:34:20
T003759,S001,C087,P023,1,22000,2026-08-05 08:15:22
T003760,S002,C057,P018,4,25000,2026-08-05 09:41:19
T003761,S001,C082,P023,1,22000,2026-08-05 14:11:08
T003762,S005,C083,P026,1,30000,2026-08-05 15:11:02
T003763,S001,C050,P022,3,18000,2026-08-05 15:08:16
T003764,S003,C057,P023,2,22000,2026-08-05 16:33:43
T003765,S005,C001,P002,3,520000,2026-08-05 12:34:05
T003766,S004,C099,P002,1,520000,2026-08-05 11:00:30
T003767,S002,C048,P007,1,165000,2026-08-05 08:10:16
T003768,S002,C026,P030,2,50000,2026-08-05 10:16:22
T003769,S001,C054,P003,-3,15000,2026-08-05 11:26:10
T003770,S001,C044,P001,3,450000,2026-08-05 09:57:36
T003771,S002,C088,P027,2,18000,2026-08-05 08:13:17
T003772,S001,C029,P022,1,18000,2026-08-05 09:43:54
T003773,S001,C086,P029,2,32000,2026-08-05 15:19:37
T003774,S002,C006,P006,4,280000,2026-08-05 14:55:31
T003775,S005,C014,P014,3,7000,2026-08-05 18:17:33
T003776,S003,C042,P027,2,18000,2026-08-05 16:46:47
T003777,S002,C080,P018,4,25000,2026-08-05 14:14:43
T003778,S005,C051,P007,4,165000,2026-08-05 09:30:47
T003779,S001,C030,P014,4,7000,2026-08-05 14:12:17
T003780,S001,C046,P007,1,165000,2026-08-05 08:40:39
T003781,S002,C002,P011,3,75000,2026-08-05 12:44:23
T003782,S003,C002,P013,2,35000,2026-08-05 12:17:34
T003783,S002,C059,P013,4,35000,2026-08-05 12:42:21
T003784,S001,C085,P008,1,390000,2026-08-05 11:04:41
T003785,S003,C084,P027,1,18000,2026-08-05 15:32:38
T003786,S003,C006,P020,4,180000,2026-08-05 17:15:01
T003787,S002,C053,P003,3,15000,2026-08-05 16:27:13
T003788,S005,C064,P010,2,8000,2026-08-05 14:54:18
T003789,S005,C073,P004,1,25000,2026-08-05 13:55:18
T003790,S003,C013,P006,3,280000,2026-08-05 08:20:30
T003791,S003,C081,P020,3,180000,2026-08-05 15:57:08
T003792,S004,C087,P023,2,22000,2026-08-05 13:59:41
T003793,S002,C043,P030,2,50000,2026-08-05 10:58:41
T003794,S003,C086,P006,1,280000,2026-08-05 11:36:22
T003795,S001,C043,P016,4,95000,2026-08-05 18:17:30
T003796,S005,C075,P001,3,450000,2026-08-05 14:52:04
T003797,S004,C066,P015,3,30000,2026-08-05 13:14:06
T003798,S002,C065,P021,2,10000,2026-08-05 14:49:48
T003799,S001,C030,P019,4,55000,2026-08-05 12:33:04
T003800,S005,C098,P001,3,450000,2026-08-05 13:10:19
T003801,S001,C040,P029,2,32000,2026-08-05 11:11:36
T003802,S004,C097,P008,1,390000,2026-08-05 12:50:18
T003803,S005,C011,P008,3,390000,2026-08-05 15:32:29
T003804,S002,C048,P002,4,520000,2026-08-05 08:26:21
T003805,S003,C026,P016,4,95000,2026-08-05 16:44:43
T003806,S004,C027,P005,2,120000,2026-08-05 11:06:45
T003807,S001,C031,P021,2,10000,2026-08-05 15:30:29
T003808,S005,C057,P030,4,50000,2026-08-05 15:04:11
T003809,S003,C018,P024,3,40000,2026-08-05 15:10:44
T003810,S003,C083,P009,1,45000,2026-08-05 14:41:21
T003811,S001,C067,P026,1,30000,2026-08-05 18:33:00
T003812,S004,C083,P026,4,30000,2026-08-05 13:35:30
T003813,S003,C097,P027,2,18000,2026-08-05 16:03:19
T003814,S002,C094,P001,3,450000,2026-08-05 15:45:35
T003815,S003,C032,P011,3,75000,2026-08-05 10:35:56
T003816,S005,C007,P007,1,165000,2026-08-05 11:06:58
T003817,S002,C088,P030,3,50000,2026-08-05 12:39:51
T003818,S002,C078,P023,3,22000,2026-08-05 11:03:16
T003819,S004,C067,P028,4,28000,2026-08-05 12:02:03
T003820,S002,C057,P011,4,75000,2026-08-05 12:18:02
T003821,S001,C009,P021,2,10000,2026-08-05 14:38:33
T003822,S004,C009,P028,2,28000,2026-08-05 10:25:07
T003823,S001,C082,P007,2,165000,2026-08-05 16:50:49
T003824,S002,C017,P005,1,120000,2026-08-05 12:48:46
T003825,S002,C076,P003,3,15000,2026-08-05 15:46:07
T003826,S002,C031,P018,2,25000,2026-08-05 08:53:45
T003827,S001,C055,P017,1,85000,2026-08-05 13:10:10
T003828,S004,C040,P024,4,40000,2026-08-05 08:18:37
T003829,S002,C032,P006,4,280000,2026-08-05 15:26:06
T003830,S002,C078,P014,1,7000,2026-08-05 11:46:50
T003831,S003,C037,P008,1,390000,2026-08-05 18:26:30
T003832,S004,C082,P019,3,55000,2026-08-05 11:33:55
T003833,S003,C062,P007,2,165000,2026-08-05 14:12:06
T003834,S003,C051,P003,1,15000,2026-08-05 10:49:52
T003835,S002,C061,P013,1,35000,2026-08-05 14:49:16
T003836,S004,C065,P015,3,30000,2026-08-05 13:08:14
T003837,S004,C098,P020,1,180000,2026-08-05 12:04:36
T003838,S004,C003,P005,4,120000,2026-08-05 10:14:26
T003839,S004,C055,P025,1,210000,2026-08-05 09:13:36
T003840,S001,C098,P028,4,28000,2026-08-05 09:19:07
T003841,S003,C077,P030,3,50000,2026-08-05 18:59:21
T003842,S002,C071,P018,3,25000,2026-08-05 12:32:07
T003843,S002,C033,P024,1,40000,2026-08-05 08:01:16
T003844,S004,C040,P013,1,35000,2026-08-05 18:28:55
T003845,S003,C049,P015,1,30000,2026-08-05 08:13:11
T003846,S005,C062,P018,4,25000,2026-08-05 12:36:16
T003847,S003,C018,P003,2,15000,2026-08-05 15:53:32
T003848,S004,C026,P023,3,22000,2026-08-05 18:03:38
T003849,S002,C001,P005,2,120000,2026-08-05 15:50:30
T003850,S005,C094,P001,4,450000,2026-08-05 13:05:59
T003851,S003,C063,P024,2,40000,2026-08-05 18:43:07
T003852,S004,C051,P013,1,35000,2026-08-05 08:25:57
T003853,S003,C050,P024,3,40000,2026-08-05 18:51:20
T003854,S003,C083,P016,1,95000,2026-08-05 17:20:35
T003855,S001,C053,P019,4,55000,2026-08-05 18:13:05
T003856,S001,C016,P029,2,32000,2026-08-05 10:48:08
T003857,S005,C021,P013,3,35000,2026-08-05 09:34:01
T003858,S004,C033,P007,4,165000,2026-08-05 15:17:47
T003859,S003,C066,P025,2,210000,2026-08-05 13:40:28
T003860,S004,C082,P023,3,22000,2026-08-05 13:45:17
T003861,S003,C090,P023,4,22000,2026-08-05 18:10:14
T003862,S004,C055,P002,4,520000,2026-08-05 14:49:15
T003863,S002,C032,P024,3,40000,2026-08-05 11:25:18
T003864,S001,C047,P016,1,95000,2026-08-05 12:24:02
T003865,S001,C090,P021,4,10000,2026-08-05 09:28:06
T003866,S002,C034,P022,3,18000,2026-08-05 10:06:55
T003867,S004,C088,P020,2,180000,2026-08-05 09:34:36
T003868,S003,C032,P005,3,120000,2026-08-05 16:54:47
T003869,S005,C085,P020,4,180000,2026-08-05 15:45:12
T003870,S002,C002,P027,1,18000,2026-08-05 13:50:01
T003871,S001,C083,P004,1,25000,2026-08-05 12:07:04
T003872,S004,C051,P023,3,22000,2026-08-05 15:21:12
T003873,S005,C011,P023,1,22000,2026-08-05 16:56:31
T003874,S002,C055,P017,2,85000,2026-08-05 17:41:36
T003875,S004,C033,P006,3,280000,2026-08-05 14:01:01
T003876,S003,C065,P023,3,22000,2026-08-05 17:01:07
T003877,S004,C076,P018,1,25000,2026-08-05 13:37:27
T003878,S004,C097,P010,1,8000,2026-08-05 13:13:11
T003879,S001,C014,P029,4,32000,2026-08-05 17:31:11
T003880,S005,C100,P021,2,10000,2026-08-05 12:15:00
T003881,S003,C019,P026,3,30000,2026-08-05 12:21:18
T003882,S002,C096,P009,1,45000,2026-08-05 11:21:14
T003883,S003,C001,P013,2,35000,2026-08-05 13:42:20
T003884,S004,C001,P006,4,280000,2026-08-05 13:59:36
T003885,S001,C100,P004,2,25000,2026-08-05 15:15:54
T003886,S004,C068,P023,4,22000,2026-08-05 12:44:07
T003887,S003,C094,P014,2,7000,2026-08-05 10:23:46
T003888,S002,C023,P014,4,7000,2026-08-05 17:32:06
T003889,S002,C091,P012,1,12000,2026-08-05 11:48:21
T003890,S002,C063,P005,2,120000,2026-08-05 18:09:08
T003891,S005,C015,P006,1,280000,2026-08-05 10:16:51
T003892,S005,C028,P015,2,30000,2026-08-05 14:09:38
T003893,S002,C008,P006,1,280000,2026-08-05 13:54:09
T003894,S002,C098,P024,3,40000,2026-08-05 17:06:54
T003895,S003,C053,P007,1,165000,2026-08-05 09:31:38
T003896,S005,C014,P015,1,30000,2026-08-05 18:00:33
T003897,S002,C011,P028,3,28000,2026-08-05 13:50:44
T003898,S001,C049,P010,4,8000,2026-08-05 14:26:49
T003899,S003,C009,P004,1,25000,2026-08-05 13:36:42
T003900,S001,C075,P011,3,75000,2026-08-05 08:23:46
T003901,S004,C063,P008,3,390000,2026-08-05 13:28:04
T003902,S001,C002,P022,1,18000,2026-08-05 10:53:56
T003903,S003,C097,P002,2,520000,2026-08-05 11:46:10
T003904,S005,C006,P001,2,450000,2026-08-05 15:08:24
T003905,S002,C067,P004,2,25000,2026-08-05 13:28:28
T003906,S001,C049,P026,4,30000,2026-08-05 09:01:31
T003907,S005,C098,P020,2,180000,2026-08-05 08:48:12
T003908,S004,C061,P009,4,45000,2026-08-05 10:02:32
T003909,S003,C078,P025,4,210000,2026-08-05 10:05:59
T003910,S003,C048,P014,2,7000,2026-08-05 14:41:28
T003911,S003,C041,P022,4,18000,2026-08-05 09:57:21
T003912,S002,C047,P027,1,18000,2026-08-05 17:41:56
T003913,S004,C049,P022,2,18000,2026-08-05 10:18:26
T003914,S001,C046,P020,3,180000,2026-08-05 09:00:08
T003915,S003,C013,P028,4,28000,2026-08-05 17:37:59
T003916,S004,C090,P001,4,450000,2026-08-05 11:14:54
T003917,S002,C004,P013,1,35000,2026-08-05 12:40:46
T003918,S001,C068,P020,2,180000,2026-08-05 18:32:57
T003919,S002,C048,P009,3,45000,2026-08-05 18:23:17
T003920,S005,C088,P015,4,30000,2026-08-05 15:51:50
T003921,S004,C066,P022,1,18000,2026-08-05 08:45:29
T003922,S002,C001,P014,1,7000,2026-08-05 14:31:36
T003923,S003,C003,P021,1,10000,2026-08-05 18:52:47
T003924,S003,C006,P021,1,10000,2026-08-05 18:24:57
T003925,S003,C087,P026,3,30000,2026-08-05 09:09:57
T003926,S002,C078,P015,1,30000,2026-08-05 12:21:20
T003927,S004,C095,P016,2,95000,2026-08-05 11:28:15
T003928,S001,C045,P999,3,180000,2026-08-05 09:25:37
T003929,S004,C085,P014,1,7000,2026-08-05 15:38:34
T003930,S001,C094,P028,4,28000,2026-08-05 11:00:44
T003931,S003,C078,P013,4,35000,2026-08-05 11:47:36
T003932,S002,C067,P007,2,165000,2026-08-05 08:59:38
T003933,S005,C092,P029,2,32000,2026-08-05 13:28:39
T003934,S001,C017,P017,3,85000,2026-08-05 09:44:23
T003935,S001,C039,P016,1,95000,2026-08-05 12:45:10
T003936,S005,C060,P027,1,18000,2026-08-05 09:34:36
T003937,S004,C015,P006,3,280000,2026-08-05 18:29:32
T003938,S005,C031,P016,3,95000,2026-08-05 09:35:41
T003939,S002,C022,P008,4,390000,2026-08-05 13:44:26
T003940,S001,C014,P025,3,210000,2026-08-05 10:10:00
T003941,S001,C021,P014,3,7000,2026-08-05 08:50:23
T003942,S003,C050,P030,3,50000,2026-08-05 10:13:31
T003943,S003,C029,P025,4,210000,2026-08-05 08:36:09
T003944,S003,C086,P024,3,40000,2026-08-05 09:32:00
T003945,S001,C086,P016,3,95000,2026-08-05 13:25:41
T003946,S005,C082,P005,4,120000,2026-08-05 15:10:11
T003947,S004,C012,P024,2,40000,2026-08-05 08:57:38
T003948,S003,C029,P026,3,30000,2026-08-05 12:51:04
T003949,S005,C099,P030,1,50000,2026-08-05 14:23:37
T003950,S005,C009,P030,1,50000,2026-08-05 10:34:35
T003951,S003,C049,P021,1,10000,2026-08-05 12:05:34
T003952,S004,C084,P030,1,50000,2026-08-05 08:47:24
T003953,S005,C056,P021,2,10000,2026-08-05 10:25:17
T003954,S002,C029,P026,1,30000,2026-08-05 13:08:03
T003955,S001,C038,P009,1,45000,2026-08-05 18:53:41
T003956,S001,C012,P003,2,15000,2026-08-05 18:57:32
T003957,S005,C025,P011,4,75000,2026-08-05 18:46:33
T003958,S001,C074,P024,3,40000,2026-08-05 12:39:14
T003959,S002,C041,P012,3,12000,2026-08-05 08:53:14
T003960,S005,C095,P013,4,35000,2026-08-05 11:33:33
T003961,S003,C008,P001,1,450000,2026-08-05 10:36:53
T003962,S005,C025,P019,1,55000,2026-08-05 08:09:19
T003963,S004,C055,P028,3,28000,2026-08-05 09:02:51
T003964,S003,C087,P011,4,75000,2026-08-05 12:59:06
T003965,S002,C067,P030,3,50000,2026-08-05 11:44:10
T003966,S005,C076,P022,1,18000,2026-08-05 09:59:02
T003967,S001,C051,P008,3,390000,2026-08-05 15:52:37
T003968,S005,C059,P001,2,450000,2026-08-05 11:55:41
T003969,S002,C038,P011,4,75000,2026-08-05 17:22:13
T003970,S002,C064,P027,2,18000,2026-08-05 10:39:02
T003971,S004,C019,P022,2,18000,2026-08-05 13:55:20
T003972,S003,C019,P020,-2,180000,2026-08-05 10:01:31
T003973,S001,C077,P999,1,40000,2026-08-05 13:26:53
T003974,S003,C065,P011,4,75000,2026-08-05 09:40:37
T003975,S001,C036,P023,2,22000,2026-08-05 09:46:38
T003976,S005,C062,P028,1,28000,2026-08-05 14:44:04
T003977,S002,C064,P021,2,10000,2026-08-05 10:54:05
T003978,S004,C008,P010,4,8000,2026-08-05 09:53:45
T003979,S003,C020,P026,1,30000,2026-08-05 18:13:38
T003980,S002,C094,P027,3,18000,2026-08-05 08:28:22
T003981,S002,C090,P030,2,50000,2026-08-05 14:12:59
T003982,S001,C100,P024,2,40000,2026-08-05 14:01:51
T003983,S004,C094,P006,3,280000,2026-08-05 10:45:24
T003984,S003,C085,P013,4,35000,2026-08-05 12:58:49
T003985,S002,C003,P030,4,50000,2026-08-05 08:57:54
T003986,S004,C044,P018,2,25000,2026-08-05 15:56:02
T003987,S004,C045,P014,4,7000,2026-08-05 10:26:19
T003988,S004,C051,P025,4,210000,2026-08-05 10:07:38
T003989,S005,C094,P003,2,15000,2026-08-05 11:27:49
T003990,S003,C090,P010,2,8000,2026-08-05 17:55:33
T003991,S002,C090,P030,3,50000,2026-08-05 16:45:40
T003992,S005,C051,P028,2,28000,2026-08-05 18:24:56
T003993,S002,C042,P004,2,25000,2026-08-05 15:10:17
T003994,S005,C007,P025,3,210000,2026-08-05 15:17:31
T003995,S003,C059,P028,3,28000,2026-08-05 13:16:49
T003996,S002,C074,P021,3,10000,2026-08-05 17:57:25
T003997,S004,C090,P005,2,120000,2026-08-05 13:37:10
T003998,S003,C019,P016,1,95000,2026-08-05 11:54:20
T003999,S002,C096,P007,4,165000,2026-08-05 15:02:38
T004000,S001,C047,P007,1,165000,2026-08-05 14:00:27
T004001,S005,C014,P024,4,40000,2026-08-05 09:21:51
T004002,S002,C049,P022,1,18000,2026-08-05 12:19:11
T004003,S002,C008,P014,3,7000,2026-08-05 11:26:47
T004004,S003,C061,P004,4,25000,2026-08-05 17:18:54
T004005,S001,C016,P006,3,280000,2026-08-05 12:10:02
T004006,S003,C076,P017,1,85000,2026-08-05 17:02:13
T004007,S002,C081,P014,4,7000,2026-08-05 12:51:58
T004008,S004,C032,P024,3,40000,2026-08-05 16:17:18
T004009,S001,C031,P002,3,520000,2026-08-05 09:29:17
T004010,S004,C039,P013,3,35000,2026-08-05 18:10:16
T004011,S005,C023,P023,4,22000,2026-08-05 13:17:10
T004012,S004,C100,P021,3,10000,2026-08-05 10:51:28
T004013,S001,C100,P023,3,22000,2026-08-05 10:39:22
T004014,S004,C036,P015,2,30000,2026-08-05 10:54:57
T004015,S004,C048,P021,2,10000,2026-08-05 12:02:02
T004016,S001,C015,P001,1,450000,2026-08-05 15:53:33
T004017,S001,C063,P003,2,15000,2026-08-05 18:26:44
T004018,S005,C029,P021,1,10000,2026-08-05 15:21:33
T004019,S005,C074,P001,1,450000,2026-08-05 14:01:07
T004020,S004,C036,P019,2,55000,2026-08-05 12:56:04
T004021,S001,C076,P023,3,22000,2026-08-05 17:06:36
T004022,S004,C062,P006,2,280000,2026-08-05 17:20:46
T004023,S004,C039,P021,1,10000,2026-08-05 11:13:24
T004024,S002,C013,P019,2,55000,2026-08-05 18:29:15
T004025,S001,C092,P011,1,75000,2026-08-05 12:20:46
T004026,S005,C024,P030,2,50000,2026-08-05 16:48:03
T004027,S001,C051,P013,2,35000,2026-08-05 18:38:06
T004028,S005,C068,P018,3,25000,2026-08-05 15:44:24
T004029,S001,C067,P016,4,95000,2026-08-05 09:46:37
T004030,S005,C069,P027,2,18000,2026-08-05 14:26:51
T004031,S001,C097,P023,1,22000,2026-08-05 09:18:23
T004032,S002,C085,P025,1,210000,2026-08-05 16:40:50
T004033,S001,C024,P029,3,32000,2026-08-05 11:05:40
T004034,S005,C089,P028,3,28000,2026-08-05 15:38:50
T004035,S001,C072,P006,4,280000,2026-08-05 18:00:39
T004036,S003,C016,P015,4,30000,2026-08-05 09:59:27
T004037,S002,C074,P002,4,520000,2026-08-05 12:19:17
T004038,S002,C012,P007,2,165000,2026-08-05 15:07:05
T004039,S003,C097,P018,3,25000,2026-08-05 12:36:58
T004040,S001,C016,P002,4,520000,2026-08-05 09:55:22
T004041,S003,C047,P017,1,85000,2026-08-05 08:19:11
T004042,S002,C055,P018,4,25000,2026-08-05 12:28:21
T004043,S001,C032,P022,2,18000,2026-08-05 15:08:28
T004044,S001,C067,P999,2,8000,2026-08-05 14:18:49
T004045,S003,C085,P029,-1,32000,2026-08-05 09:43:07
T004046,S004,C018,P018,4,25000,2026-08-05 12:57:27
T004047,S004,C089,P019,1,55000,2026-08-05 12:03:51
T004048,S005,C046,P011,2,75000,2026-08-05 11:00:58
T004049,S005,C066,P020,2,180000,2026-08-05 16:01:19
