transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date
T001838,S003,C011,P024,3,40000.0,2026-08-03 12:45:05
T001839,S004,C078,P007,2,165000.0,2026-08-03 16:27:42
T001840,S004,C022,P016,3,95000.0,2026-08-03 16:04:05
T001841,S004,C077,P008,3,390000.0,2026-08-03 08:21:13
T001842,S005,C099,P005,1,120000.0,2026-08-03 14:16:11
T001843,S005,C085,P006,4,280000.0,2026-08-03 09:41:49
T001844,S003,C022,P017,1,85000.0,2026-08-03 18:21:06
T001845,S003,C059,P024,4,40000.0,2026-08-03 09:50:27
T001846,S005,C009,P020,2,180000.0,2026-08-03 14:53:34
T001847,S004,C050,P008,1,390000.0,2026-08-03 11:35:19
T001848,S001,C003,P005,2,120000.0,2026-08-03 15:03:25
T001849,S005,C065,P007,2,165000.0,2026-08-03 12:32:05
T001850,S004,C020,P022,2,18000.0,2026-08-03 16:21:21
T001851,S001,C023,P020,1,180000.0,2026-08-03 10:32:14
T001852,S005,C077,P016,1,95000.0,2026-08-03 17:57:49
T001853,S005,C065,P002,4,520000.0,2026-08-03 13:30:08
T001854,S001,C012,P025,1,210000.0,2026-08-03 16:19:01
T001855,S002,C078,P016,2,95000.0,2026-08-03 17:20:49
T001856,S001,C100,P018,2,25000.0,2026-08-03 18:59:13
T001857,S004,C067,P022,4,18000.0,2026-08-03 10:27:48
T001858,S003,C006,P014,3,7000.0,2026-08-03 11:09:20
T001859,S005,C055,P023,2,22000.0,2026-08-03 10:45:17
T001860,S004,C099,P008,3,390000.0,2026-08-03 10:53:29
T001861,S003,C076,P013,3,35000.0,2026-08-03 14:24:24
T001862,S005,C013,P026,4,30000.0,2026-08-03 18:55:43
T001863,S002,C033,P014,1,7000.0,2026-08-03 18:53:35
T001864,S002,C011,P016,1,95000.0,2026-08-03 13:47:40
T001865,S005,C070,P010,2,8000.0,2026-08-03 15:01:45
T001866,S003,C025,P014,3,7000.0,2026-08-03 17:27:34
T001867,S001,C074,P001,2,450000.0,2026-08-03 18:15:44
T001868,S001,C067,P017,2,85000.0,2026-08-03 10:14:32
T001869,S004,C084,P001,2,450000.0,2026-08-03 13:48:50
T001870,S003,C053,P007,3,165000.0,2026-08-03 17:09:40
T001871,S001,C020,P012,1,12000.0,2026-08-03 11:20:06
T001872,S005,C033,P014,4,7000.0,2026-08-03 12:50:16
T001873,S005,C055,P009,1,45000.0,2026-08-03 18:50:30
T001874,S003,C079,P019,2,55000.0,2026-08-03 18:50:07
T001875,S004,C097,P009,4,45000.0,2026-08-03 17:58:01
T001876,S004,C071,P007,3,165000.0,2026-08-03 16:46:58
T001877,S005,C062,P026,4,30000.0,2026-08-03 10:57:37
T001878,S003,C072,P006,1,280000.0,2026-08-03 11:31:45
T001879,S004,C033,P018,3,25000.0,2026-08-03 14:01:12
T001880,S005,C045,P010,1,8000.0,2026-08-03 14:10:06
T001881,S004,C095,P025,1,210000.0,2026-08-03 13:33:37
T001882,S001,C096,P005,3,120000.0,2026-08-03 15:00:12
T001883,S004,C090,P008,2,390000.0,2026-08-03 12:29:29
T001884,S001,C028,P006,3,280000.0,2026-08-03 16:14:27
T001885,S004,C044,P017,4,85000.0,2026-08-03 11:40:08
T001886,S005,C079,P026,2,30000.0,2026-08-03 11:38:14
T001887,S001,C021,P023,3,22000.0,2026-08-03 09:23:58
T001888,S001,C012,P013,2,35000.0,2026-08-03 10:04:33
T001889,S002,C061,P027,3,18000.0,2026-08-03 17:21:20
T001890,S005,C056,P030,4,50000.0,2026-08-03 12:54:32
T001891,S001,C034,P003,1,15000.0,2026-08-03 10:30:23
T001892,S003,C011,P008,1,390000.0,2026-08-03 16:21:09
T001893,S001,C093,P020,4,180000.0,2026-08-03 14:05:37
T001894,S004,C079,P013,1,35000.0,2026-08-03 08:13:57
T001895,S005,C037,P021,4,10000.0,2026-08-03 11:28:47
T001896,S005,C008,P023,1,22000.0,2026-08-03 09:56:49
T001897,S002,C082,P025,2,210000.0,2026-08-03 15:12:52
T001898,S004,C002,P016,4,95000.0,2026-08-03 11:01:31
T001899,S005,C037,P007,3,165000.0,2026-08-03 08:42:51
T001900,S001,C077,P007,1,165000.0,2026-08-03 08:36:15
T001901,S005,C090,P017,4,85000.0,2026-08-03 14:23:56
T001902,S005,C022,P008,4,390000.0,2026-08-03 08:14:20
T001903,S001,C047,P022,1,18000.0,2026-08-03 17:20:12
T001904,S001,C021,P008,1,390000.0,2026-08-03 09:42:33
T001905,S003,C100,P003,3,15000.0,2026-08-03 14:40:20
T001906,S003,C086,P013,1,35000.0,2026-08-03 12:53:29
T001907,S004,C076,P013,3,35000.0,2026-08-03 12:52:16
T001908,S005,C002,P007,2,165000.0,2026-08-03 08:47:23
T001909,S001,C012,P024,2,40000.0,2026-08-03 16:49:48
T001910,S003,C093,P018,3,25000.0,2026-08-03 17:49:24
T001911,S005,C075,P027,1,18000.0,2026-08-03 08:07:16
T001912,S003,C036,P012,3,12000.0,2026-08-03 09:57:52
T001913,S005,C025,P008,3,390000.0,2026-08-03 17:56:34
T001914,S004,C074,P015,2,30000.0,2026-08-03 14:02:39
T001915,S003,C023,P001,3,450000.0,2026-08-03 09:39:01
T001916,S005,C014,P014,4,7000.0,2026-08-03 10:13:50
T001917,S001,C065,P018,4,25000.0,2026-08-03 15:15:35
T001918,S003,C015,P010,1,8000.0,2026-08-03 15:58:22
T001919,S005,C033,P026,1,30000.0,2026-08-03 14:35:37
T001920,S005,C074,P029,4,32000.0,2026-08-03 18:29:04
T001921,S004,C049,P009,4,45000.0,2026-08-03 13:26:04
T001922,S004,C099,P019,3,55000.0,2026-08-03 11:18:10
T001923,S003,C100,P008,4,390000.0,2026-08-03 13:14:58
T001924,S004,C076,P015,4,30000.0,2026-08-03 11:57:22
T001925,S001,C062,P028,3,28000.0,2026-08-03 10:28:06
T001926,S003,C009,P004,3,25000.0,2026-08-03 08:30:20
T001927,S002,C087,P013,1,35000.0,2026-08-03 11:52:27
T001928,S002,C041,P023,2,22000.0,2026-08-03 15:49:31
T001929,S003,C067,P014,2,7000.0,2026-08-03 08:12:10
T001930,S001,C090,P018,2,25000.0,2026-08-03 12:49:51
T001931,S003,C032,P027,3,18000.0,2026-08-03 15:05:02
T001932,S001,C052,P010,1,8000.0,2026-08-03 14:42:52
T001933,S003,C010,P022,3,18000.0,2026-08-03 16:32:35
T001934,S002,C061,P018,3,25000.0,2026-08-03 16:54:56
T001935,S003,C028,P011,1,75000.0,2026-08-03 15:49:43
T001936,S005,C035,P029,1,32000.0,2026-08-03 09:07:50
T001937,S002,C064,P006,4,280000.0,2026-08-03 13:13:30
T001938,S002,C031,P024,3,40000.0,2026-08-03 14:38:14
T001939,S002,C034,P024,3,40000.0,2026-08-03 10:42:04
T001940,S002,C026,P007,1,165000.0,2026-08-03 08:28:05
T001941,S002,C080,P027,4,18000.0,2026-08-03 10:27:34
T001942,S002,C100,P012,3,12000.0,2026-08-03 13:00:13
T001943,S001,C011,P004,1,25000.0,2026-08-03 12:33:11
T001944,S004,C079,P022,1,18000.0,2026-08-03 09:56:36
T001945,S005,C006,P001,1,450000.0,2026-08-03 17:04:06
T001946,S004,C048,P028,3,28000.0,2026-08-03 18:10:57
T001947,S003,C064,P020,2,180000.0,2026-08-03 10:12:53
T001948,S005,C036,P029,3,32000.0,2026-08-03 18:13:31
T001949,S002,C098,P016,3,95000.0,2026-08-03 08:11:47
T001950,S005,C036,P030,2,50000.0,2026-08-03 18:10:28
T001951,S002,C097,P013,3,35000.0,2026-08-03 18:28:16
T001952,S002,C007,P019,3,55000.0,2026-08-03 08:07:57
T001953,S004,C062,P017,4,85000.0,2026-08-03 16:23:35
T001954,S001,C065,P018,3,,2026-08-03 18:40:19
T001955,S004,C088,P012,1,12000.0,2026-08-03 17:57:53
T001956,S002,C059,P025,1,210000.0,2026-08-03 18:40:40
T001957,S005,C059,P004,1,25000.0,2026-08-03 14:03:12
T001958,S001,C002,P011,4,75000.0,2026-08-03 08:51:34
T001959,S002,C049,P022,1,18000.0,2026-08-03 17:20:51
T001960,S001,C042,P019,1,55000.0,2026-08-03 14:45:07
T001961,S005,C034,P012,4,12000.0,2026-08-03 14:45:43
T001962,S005,C034,P006,2,280000.0,2026-08-03 12:35:23
T001963,S003,C061,P008,3,390000.0,2026-08-03 14:17:24
T001964,S003,C047,P020,3,180000.0,2026-08-03 09:41:21
T001965,S004,C055,P006,3,280000.0,2026-08-03 16:08:14
T001966,S004,C090,P007,3,165000.0,2026-08-03 08:49:30
T001967,S003,C047,P025,3,210000.0,2026-08-03 16:01:39
T001968,S004,C036,P028,1,28000.0,2026-08-03 17:20:19
T001969,S002,C074,P015,3,30000.0,2026-08-03 13:11:49
T001970,S005,C088,P005,3,120000.0,2026-08-03 13:36:29
T001971,S001,C093,P008,3,390000.0,2026-08-03 11:26:03
T001972,S002,C072,P009,4,45000.0,2026-08-03 18:39:50
T001973,S004,C026,P014,1,7000.0,2026-08-03 16:03:51
T001974,S002,C061,P005,1,120000.0,2026-08-03 12:03:31
T001975,S001,C023,P026,4,30000.0,2026-08-03 09:55:22
T001976,S004,C018,P014,2,7000.0,2026-08-03 10:24:55
T001977,S005,C069,P029,3,32000.0,2026-08-03 13:06:11
T001978,S003,C063,P024,3,40000.0,2026-08-03 18:22:05
T001979,S003,C072,P010,3,8000.0,2026-08-03 16:04:32
T001980,S005,C007,P028,1,28000.0,2026-08-03 10:22:03
T001981,S001,C089,P013,4,35000.0,2026-08-03 17:27:18
T001982,S001,C028,P006,3,280000.0,2026-08-03 12:09:36
T001983,S003,C061,P027,1,18000.0,2026-08-03 17:22:08
T001984,S001,C058,P027,4,18000.0,2026-08-03 10:39:31
T001985,S003,C034,P024,3,40000.0,2026-08-03 14:48:18
T001986,S003,C072,P012,2,12000.0,2026-08-03 18:11:36
T001987,S003,C045,P018,1,25000.0,2026-08-03 10:50:12
T001988,S004,C016,P001,1,450000.0,2026-08-03 15:37:19
T001989,S005,C026,P012,3,12000.0,2026-08-03 18:51:37
T001990,S005,C084,P019,3,55000.0,2026-08-03 09:39:23
T001991,S005,C023,P021,2,10000.0,2026-08-03 08:58:20
T001992,S003,C046,P025,3,210000.0,2026-08-03 15:24:58
T001993,S005,C063,P011,4,75000.0,2026-08-03 11:44:13
T001994,S004,C011,P025,2,210000.0,2026-08-03 08:47:01
T001995,S005,C037,P013,2,35000.0,2026-08-03 13:13:42
T001996,S002,C022,P015,4,30000.0,2026-08-03 16:17:29
T001997,S003,C054,P021,1,10000.0,2026-08-03 11:08:10
T001998,S005,C074,P021,3,10000.0,2026-08-03 11:41:07
T001999,S001,C011,P013,1,35000.0,2026-08-03 17:18:09
T002000,S003,C030,P006,3,280000.0,2026-08-03 13:43:14
T002001,S003,C084,P011,2,75000.0,2026-08-03 17:16:12
T002002,S003,C078,P010,1,8000.0,2026-08-03 12:54:37
T002003,S004,C035,P021,4,10000.0,2026-08-03 18:28:57
T002004,S004,C100,P029,2,32000.0,2026-08-03 15:09:31
T002005,S003,C096,P028,1,28000.0,2026-08-03 09:16:29
T002006,S005,C058,P019,2,55000.0,2026-08-03 17:44:09
T002007,S002,,P014,3,7000.0,2026-08-03 13:22:54
T002008,S001,C017,P028,2,28000.0,2026-08-03 09:33:28
T002009,S002,C085,P024,2,40000.0,2026-08-03 09:40:46
T002010,S001,C027,P009,1,45000.0,2026-08-03 15:33:46
T002011,S004,C014,P006,1,280000.0,2026-08-03 08:31:15
T002012,S001,C061,P004,3,25000.0,2026-08-03 11:09:09
T002013,S001,C004,P018,2,25000.0,2026-08-03 09:32:15
T002014,S004,C068,P025,1,210000.0,2026-08-03 12:51:06
T002015,S001,C014,P025,3,210000.0,2026-08-03 12:33:28
T002016,S005,C020,P009,3,45000.0,2026-08-03 13:44:26
T002017,S004,C040,P003,2,15000.0,2026-08-03 11:04:33
T002018,S002,C095,P008,2,390000.0,2026-08-03 08:21:08
T002019,S004,C081,P010,3,8000.0,2026-08-03 14:45:29
T002020,S002,C068,P005,2,120000.0,2026-08-03 12:06:39
T002021,S002,C004,P027,2,18000.0,2026-08-03 15:09:52
T002022,S003,C042,P002,4,520000.0,2026-08-03 09:11:43
T002023,S004,C060,P028,2,28000.0,2026-08-03 08:09:05
T002024,S005,C035,P028,2,28000.0,2026-08-03 10:43:52
T002025,S004,C018,P018,2,25000.0,2026-08-03 13:01:19
T002026,S005,C023,P023,2,22000.0,2026-08-03 12:20:05
T002027,S005,C059,P019,4,55000.0,2026-08-03 16:54:47
T002028,S005,C056,P021,1,10000.0,2026-08-03 12:09:22
T002029,S005,C040,P017,4,85000.0,2026-08-03 13:50:05
T002030,S003,C062,P030,1,50000.0,2026-08-03 14:31:43
T002031,S002,C012,P018,1,25000.0,2026-08-03 08:14:24
T002032,S003,C047,P015,3,30000.0,2026-08-03 13:39:59
T002033,S003,C020,P014,4,7000.0,2026-08-03 11:47:35
T002034,S001,C001,P010,4,8000.0,2026-08-03 12:38:02
T002035,S002,C045,P017,3,85000.0,2026-08-03 09:06:11
T002036,S004,C069,P010,1,8000.0,2026-08-03 16:36:39
T002037,S004,C097,P001,4,450000.0,2026-08-03 18:21:59
T002038,S003,C002,P016,2,95000.0,2026-08-03 08:14:41
T002039,S004,C038,P025,4,210000.0,2026-08-03 14:36:54
T002040,S002,C001,P020,1,180000.0,2026-08-03 16:24:08
T002041,S003,C025,P018,4,25000.0,2026-08-03 11:07:58
T002042,S005,C056,P014,4,7000.0,2026-08-03 16:39:47
T002043,S002,C021,P013,3,35000.0,2026-08-03 14:57:21
T002044,S004,C049,P023,2,22000.0,2026-08-03 18:13:14
T002045,S003,C011,P008,4,390000.0,2026-08-03 18:47:27
T002046,S002,C067,P014,3,7000.0,2026-08-03 08:27:56
T002047,S005,C089,P025,2,210000.0,2026-08-03 12:53:39
T002048,S003,C037,P022,4,18000.0,2026-08-03 14:01:00
T002049,S005,C035,P021,3,10000.0,2026-08-03 09:36:51
T002050,S002,C009,P014,4,7000.0,2026-08-03 11:41:56
T002051,S002,C038,P006,1,280000.0,2026-08-03 18:51:50
T002052,S004,C080,P004,1,25000.0,2026-08-03 08:10:42
T002053,S003,C090,P015,1,30000.0,2026-08-03 12:58:39
T002054,S004,C025,P020,1,180000.0,2026-08-03 17:16:09
T002055,S001,C020,P011,3,75000.0,2026-08-03 11:33:46
T002056,S005,C003,P002,1,520000.0,2026-08-03 13:16:40
T002057,S001,C037,P006,1,280000.0,2026-08-03 18:45:30
T002058,S002,C092,P009,2,45000.0,2026-08-03 13:13:25
T002059,S001,C030,P015,1,30000.0,2026-08-03 09:26:24
T002060,S002,C002,P003,1,15000.0,2026-08-03 08:34:08
T002061,S002,C044,P016,3,95000.0,2026-08-03 18:23:58
T002062,S003,C064,P014,4,7000.0,2026-08-03 10:55:26
T002063,S004,C090,P012,4,12000.0,2026-08-03 13:32:40
T002064,S001,C043,P026,1,30000.0,2026-08-03 08:59:51
T002065,S002,C008,P003,3,15000.0,2026-08-03 12:39:36
T002066,S004,C010,P009,1,45000.0,2026-08-03 18:13:52
T002067,S004,C024,P018,3,25000.0,2026-08-03 13:31:35
T002068,S003,C049,P007,4,165000.0,2026-08-03 18:40:56
T002069,S001,C016,P027,4,18000.0,2026-08-03 10:50:49
T002070,S002,C050,P025,4,210000.0,2026-08-03 13:32:59
T002071,S004,C032,P025,3,210000.0,2026-08-03 17:27:17
T002072,S001,C026,P024,1,40000.0,2026-08-03 12:55:50
T002073,S001,C067,P015,1,30000.0,2026-08-03 11:04:27
T002074,S002,C061,P022,2,18000.0,2026-08-03 17:24:36
T002075,S003,C042,P013,4,35000.0,2026-08-03 12:17:19
T002076,S001,C096,P006,2,280000.0,2026-08-03 13:50:16
T002077,S005,C067,P030,4,50000.0,2026-08-03 18:44:30
T002078,S003,C062,P004,1,25000.0,2026-08-03 10:03:04
T002079,S003,,P021,3,10000.0,2026-08-03 11:18:55
T002080,S001,C086,P012,1,12000.0,2026-08-03 08:20:30
T002081,S001,C031,P007,2,165000.0,2026-08-03 12:18:36
T002082,S004,C042,P021,3,10000.0,2026-08-03 10:12:07
T002083,S002,C036,P001,3,450000.0,2026-08-03 15:28:49
T002084,S001,C051,P019,2,55000.0,2026-08-03 09:59:40
T002085,S002,C002,P026,3,30000.0,2026-08-03 15:25:22
T002086,S005,C089,P002,2,520000.0,2026-08-03 10:53:53
T002087,S005,C020,P016,3,95000.0,2026-08-03 11:54:26
T002088,S001,C032,P012,2,12000.0,2026-08-03 11:50:14
T002089,S004,C012,P006,2,280000.0,2026-08-03 15:53:03
T002090,S005,C044,P022,2,18000.0,2026-08-03 13:07:53
T002091,S001,C008,P030,3,50000.0,2026-08-03 11:58:27
T002092,S002,C090,P012,1,12000.0,2026-08-03 17:22:43
T002093,S001,C017,P018,1,25000.0,2026-08-03 14:17:29
T002094,S002,C041,P016,2,95000.0,2026-08-03 10:21:07
T002095,S003,C057,P018,1,25000.0,2026-08-03 17:54:03
T002096,S002,C003,P024,2,40000.0,2026-08-03 11:46:08
T002097,S004,C046,P023,3,22000.0,2026-08-03 08:25:43
T002098,S002,C033,P024,3,40000.0,2026-08-03 13:26:26
T002099,S001,C063,P029,3,32000.0,2026-08-03 09:21:47
T002100,S004,C072,P023,4,22000.0,2026-08-03 10:37:23
T002101,S005,C090,P010,3,8000.0,2026-08-03 16:13:05
T002102,S002,C073,P016,2,95000.0,2026-08-03 09:26:17
T002103,S005,C045,P006,2,280000.0,2026-08-03 16:52:34
T002104,S004,C036,P011,4,75000.0,2026-08-03 18:18:21
T002105,S005,C071,P028,1,28000.0,2026-08-03 14:40:18
T002106,S001,C068,P006,1,280000.0,2026-08-03 15:48:50
T002107,S004,C038,P005,2,120000.0,2026-08-03 15:50:58
T002108,S003,C070,P027,3,18000.0,2026-08-03 18:55:15
T002109,S004,C001,P012,2,12000.0,2026-08-03 11:45:24
T002110,S005,C049,P025,3,210000.0,2026-08-03 09:47:29
T002111,S002,C003,P024,1,40000.0,2026-08-03 13:42:39
T002112,S003,C100,P020,4,180000.0,2026-08-03 13:51:56
T002113,S002,C042,P020,4,180000.0,2026-08-03 09:57:25
T002114,S001,C085,P024,2,40000.0,2026-08-03 14:44:39
T002115,S004,C025,P018,2,25000.0,2026-08-03 08:09:19
T002116,S004,C099,P017,1,85000.0,2026-08-03 18:12:15
T002117,S002,C079,P018,3,,2026-08-03 10:54:37
T002118,S003,C053,P010,2,8000.0,2026-08-03 08:26:06
T002119,S003,C015,P021,4,10000.0,2026-08-03 09:11:26
T002120,S005,C085,P004,4,25000.0,2026-08-03 10:38:33
T002121,S001,C017,P003,2,15000.0,2026-08-03 11:00:46
T002122,S001,C026,P006,4,280000.0,2026-08-03 08:21:39
T002123,S004,C025,P004,2,25000.0,2026-08-03 11:04:22
T002124,S001,C074,P004,2,25000.0,2026-08-03 10:07:20
T002125,S004,C085,P021,4,10000.0,2026-08-03 12:09:53
T002126,S005,C080,P016,2,95000.0,2026-08-03 12:14:12
T002127,S005,C033,P023,4,22000.0,2026-08-03 11:43:44
T002128,S003,C029,P002,2,520000.0,2026-08-03 11:36:25
T002129,S001,C002,P020,2,180000.0,2026-08-03 08:59:13
T002130,S002,C084,P030,3,50000.0,2026-08-03 08:16:38
T002131,S001,C060,P016,1,95000.0,2026-08-03 10:13:23
T002132,S001,C047,P026,2,30000.0,2026-08-03 16:19:23
T002133,S004,C048,P018,3,25000.0,2026-08-03 18:53:56
T002134,S001,C079,P026,2,30000.0,2026-08-03 18:12:49
T002135,S005,C006,P009,1,45000.0,2026-08-03 13:32:47
T002136,S001,C039,P024,4,40000.0,2026-08-03 13:51:00
T002137,S002,C067,P003,4,15000.0,2026-08-03 11:27:37
T002138,S001,C093,P004,1,25000.0,2026-08-03 16:30:48
T002139,S005,C050,P008,1,390000.0,2026-08-03 16:24:44
T002140,S002,C068,P007,3,165000.0,2026-08-03 17:17:13
T002141,S002,C073,P022,2,18000.0,2026-08-03 17:51:01
T002142,S002,C072,P021,1,10000.0,2026-08-03 12:46:40
T002143,S005,C054,P024,1,40000.0,2026-08-03 16:26:08
T002144,S001,,P024,3,40000.0,2026-08-03 16:52:13
T002145,S005,C046,P021,4,10000.0,2026-08-03 11:23:35
T002146,S004,C090,P022,1,18000.0,2026-08-03 18:13:17
T002147,S004,C014,P022,2,18000.0,2026-08-03 09:02:15
T002148,S002,C071,P006,4,280000.0,2026-08-03 18:56:13
T002149,S005,C044,P013,2,35000.0,2026-08-03 16:28:15
T002150,S002,C069,P022,1,18000.0,2026-08-03 09:01:33
T002151,S004,C046,P020,2,180000.0,2026-08-03 15:13:06
T002152,S003,C071,P029,1,32000.0,2026-08-03 08:22:33
T002153,S003,C053,P011,3,75000.0,2026-08-03 16:28:19
T002154,S004,C093,P025,3,210000.0,2026-08-03 16:47:29
T002155,S005,C031,P011,4,75000.0,2026-08-03 14:37:35
T002156,S005,C028,P019,3,55000.0,2026-08-03 17:25:31
T002157,S005,C096,P013,2,35000.0,2026-08-03 09:04:36
T002158,S003,C058,P009,4,45000.0,2026-08-03 11:02:06
T002159,S004,C001,P015,4,30000.0,2026-08-03 12:33:21
T002160,S001,C037,P024,4,40000.0,2026-08-03 08:28:01
T002161,S001,C067,P020,3,180000.0,2026-08-03 12:55:49
T002162,S003,C001,P005,2,120000.0,2026-08-03 10:55:02
T002163,S002,C028,P010,4,8000.0,2026-08-03 12:19:12
T002164,S003,C003,P028,4,28000.0,2026-08-03 12:40:34
T002165,S003,C071,P025,1,210000.0,2026-08-03 17:40:24
T002166,S005,C074,P017,1,85000.0,2026-08-03 10:58:25
T002167,S005,C020,P030,4,50000.0,2026-08-03 17:49:52
T002168,S001,C059,P004,4,25000.0,2026-08-03 12:41:08
T002169,S002,C018,P012,4,12000.0,2026-08-03 11:36:21
T002170,S003,C075,P009,3,45000.0,2026-08-03 13:31:39
T002171,S002,C033,P008,1,390000.0,2026-08-03 12:35:42
T002172,S003,C012,P026,2,30000.0,2026-08-03 10:49:51
T002173,S004,C073,P019,2,55000.0,2026-08-03 13:31:46
T002174,S002,C094,P030,1,50000.0,2026-08-03 09:40:11
T002175,S003,C062,P003,4,15000.0,2026-08-03 11:52:16
T002176,S004,C089,P006,3,280000.0,2026-08-03 14:13:25
T002177,S005,C013,P023,3,22000.0,2026-08-03 12:32:50
T002178,S003,C005,P020,2,180000.0,2026-08-03 17:03:46
T002179,S005,C049,P024,4,40000.0,2026-08-03 10:49:26
T002180,S001,C099,P003,3,15000.0,2026-08-03 18:40:02
T002181,S003,C056,P011,1,75000.0,2026-08-03 16:37:54
T002182,S001,C099,P014,2,7000.0,2026-08-03 18:38:36
T002183,S005,C002,P008,3,390000.0,2026-08-03 17:13:10
T002184,S004,C007,P021,1,10000.0,2026-08-03 09:33:47
T002185,S005,C006,P010,4,8000.0,2026-08-03 13:47:27
T002186,S005,C073,P011,3,75000.0,2026-08-03 09:52:11
T002187,S003,C065,P005,1,120000.0,2026-08-03 17:00:01
T002188,S002,C020,P023,2,22000.0,2026-08-03 14:25:32
T002189,S004,C058,P002,2,520000.0,2026-08-03 10:53:52
T002190,S005,C074,P025,1,210000.0,2026-08-03 18:13:32
T002191,S001,C029,P017,4,85000.0,2026-08-03 09:16:01
T002192,S003,C051,P014,2,7000.0,2026-08-03 14:12:08
T002193,S002,C044,P005,2,120000.0,2026-08-03 15:55:53
T002194,S004,C074,P003,2,15000.0,2026-08-03 08:38:50
T002195,S001,C071,P024,2,40000.0,2026-08-03 14:34:35
T002196,S003,C011,P013,1,35000.0,2026-08-03 16:58:29
T002197,S005,C056,P013,1,35000.0,2026-08-03 08:44:34
T002198,S002,C098,P025,3,210000.0,2026-08-03 13:38:04
T002199,S004,C072,P005,2,120000.0,2026-08-03 10:50:38
T002200,S004,C051,P007,1,165000.0,2026-08-03 15:17:31
T002201,S005,C026,P021,2,10000.0,2026-08-03 09:18:19
T002202,S005,C095,P018,2,25000.0,2026-08-03 18:18:27
T002203,S002,C032,P017,2,85000.0,2026-08-03 17:50:31
T002204,S003,C100,P003,2,15000.0,2026-08-03 10:02:44
T002205,S003,C088,P014,2,7000.0,2026-08-03 11:33:21
T002206,S005,C012,P030,1,50000.0,2026-08-03 14:27:50
T002207,S004,C055,P004,2,25000.0,2026-08-03 15:53:55
T002208,S003,C025,P012,2,12000.0,2026-08-03 12:52:09
T002209,S003,C077,P011,2,75000.0,2026-08-03 09:43:09
T002210,S001,C099,P021,3,10000.0,2026-08-03 09:08:44
T002211,S002,C045,P010,3,8000.0,2026-08-03 18:59:50
T002212,S004,C080,P020,4,180000.0,2026-08-03 13:00:31
T002213,S004,C006,P005,2,120000.0,2026-08-03 17:35:52
T002214,S002,C026,P030,2,50000.0,2026-08-03 13:18:22
T002215,S003,C020,P022,4,18000.0,2026-08-03 18:08:45
T002216,S001,C015,P025,4,210000.0,2026-08-03 08:57:55
T002217,S001,C032,P024,4,40000.0,2026-08-03 09:15:15
T002218,S002,C037,P020,3,,2026-08-03 18:13:33
T002219,S003,C089,P001,3,450000.0,2026-08-03 18:25:20
T002220,S001,C040,P026,2,30000.0,2026-08-03 11:27:42
T002221,S004,C003,P015,2,30000.0,2026-08-03 11:54:24
T002222,S002,C095,P011,3,75000.0,2026-08-03 12:58:37
