transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date
T002767,S001,C048,P002,3,520000,2026-08-04 10:37:35
T002768,S004,C063,P012,3,12000,2026-08-04 15:50:53
T002769,S005,C016,P017,3,85000,2026-08-04 14:21:44
T002770,S005,C087,P016,4,95000,2026-08-04 12:59:33
T002771,S005,C038,P027,2,18000,2026-08-04 13:55:44
T002772,S005,C048,P015,4,30000,2026-08-04 15:48:19
T002773,S001,C025,P026,1,30000,2026-08-04 13:03:07
T002774,S004,C012,P029,3,32000,2026-08-04 10:27:47
T002775,S004,C023,P003,4,15000,2026-08-04 16:53:21
T002776,S001,C014,P010,4,8000,2026-08-04 08:53:56
T002777,S003,C015,P006,3,280000,2026-08-04 13:48:20
T002778,S002,C064,P023,3,22000,2026-08-04 17:21:10
T002779,S002,C067,P005,2,120000,2026-08-04 13:52:25
T002780,S001,C038,P021,3,10000,2026-08-04 16:17:06
T002781,S005,C017,P014,4,7000,2026-08-04 11:42:22
T002782,S003,C054,P016,4,95000,2026-08-04 08:06:21
T002783,S001,C038,P015,2,30000,2026-08-04 14:41:47
T002784,S001,C003,P007,1,165000,2026-08-04 12:57:45
T002785,S002,C067,P028,3,28000,2026-08-04 14:41:01
T002786,S003,C053,P021,1,10000,2026-08-04 11:03:09
T002787,S003,C084,P019,1,55000,2026-08-04 15:02:20
T002788,S003,C063,P021,2,10000,2026-08-04 14:17:09
T002789,S005,C071,P019,3,55000,2026-08-04 16:46:12
T002790,S004,C039,P015,1,30000,2026-08-04 17:56:19
T002791,S002,C040,P019,1,55000,2026-08-04 08:14:26
T002792,S003,C030,P006,1,280000,2026-08-04 10:12:41
T002793,S003,C037,P016,4,95000,2026-08-04 10:17:12
T002794,S001,C019,P025,3,210000,2026-08-04 12:36:12
T002795,S003,C059,P012,1,12000,2026-08-04 12:53:07
T002796,S005,C021,P006,1,280000,2026-08-04 13:14:16
T002797,S005,C037,P023,3,22000,2026-08-04 13:44:06
T002798,S002,C091,P006,2,280000,2026-08-04 16:25:56
T002799,S002,C021,P023,3,22000,2026-08-04 10:48:09
T002800,S001,C006,P008,2,390000,2026-08-04 09:11:36
T002801,S005,C017,P011,4,75000,2026-08-04 16:17:00
T002802,S003,C048,P015,2,30000,2026-08-04 15:25:26
T002803,S002,C072,P006,3,280000,2026-08-04 14:42:23
T002804,S001,C086,P023,1,22000,2026-08-04 17:39:49
T002805,S003,C019,P011,4,75000,2026-08-04 18:42:56
T002806,S004,C070,P012,4,12000,2026-08-04 18:13:01
T002807,S005,C039,P006,3,280000,2026-08-04 08:37:32
T002808,S001,C052,P004,2,25000,2026-08-04 10:41:47
T002809,S004,C099,P030,1,50000,2026-08-04 17:08:12
T002810,S004,C041,P005,4,120000,2026-08-04 13:44:33
T002811,S001,C095,P005,3,120000,2026-08-04 09:25:22
T002812,S005,C043,P018,1,25000,2026-08-04 17:27:54
T002813,S003,C061,P021,2,10000,2026-08-04 14:00:46
T002814,S003,C097,P029,2,32000,2026-08-04 10:13:25
T002815,S002,C073,P019,4,55000,2026-08-04 16:20:28
T002816,S004,C044,P024,3,40000,2026-08-04 11:53:06
T002817,S001,C094,P023,3,22000,2026-08-04 18:29:08
T002818,S001,C018,P016,3,95000,2026-08-04 13:26:13
T002819,S005,C015,P022,2,18000,2026-08-04 13:45:03
T002820,S001,C052,P010,2,8000,2026-08-04 14:43:26
T002821,S002,C058,P020,1,180000,2026-08-04 10:05:30
T002822,S001,C042,P012,4,12000,2026-08-04 12:11:16
T002823,S005,C083,P002,2,520000,2026-08-04 13:58:58
T002824,S005,C068,P007,2,165000,2026-08-04 16:20:42
T002825,S003,C026,P008,1,390000,2026-08-04 16:20:34
T002826,S001,C069,P001,1,450000,2026-08-04 12:04:35
T002827,S004,C087,P028,3,28000,2026-08-04 17:44:44
T002828,S001,C066,P022,1,18000,2026-08-04 14:27:40
T002829,S002,C063,P013,1,35000,2026-08-04 08:49:46
T002830,S005,C078,P011,4,75000,2026-08-04 15:54:30
T002831,S001,C086,P017,2,85000,2026-08-04 14:51:09
T002832,S004,C019,P012,2,12000,date_invalide
T002833,S004,C048,P023,2,22000,2026-08-04 11:25:49
T002834,S003,C002,P013,4,35000,2026-08-04 12:31:42
T002835,S003,C045,P010,2,8000,2026-08-04 13:53:51
T002836,S004,C072,P010,4,8000,2026-08-04 11:00:37
T002837,S002,C094,P003,4,15000,2026-08-04 13:05:55
T002838,S004,C095,P029,3,32000,2026-08-04 18:31:46
T002839,S004,C037,P014,2,7000,2026-08-04 10:11:52
T002840,S004,C094,P006,3,280000,2026-08-04 08:04:22
T002841,S004,C018,P029,2,32000,2026-08-04 18:46:47
T002842,S005,C077,P027,2,18000,2026-08-04 15:31:30
T002843,S002,C027,P003,3,15000,2026-08-04 10:21:41
T002844,S004,C068,P010,2,8000,2026-08-04 13:45:31
T002845,S001,C076,P011,1,75000,2026-08-04 12:33:49
T002846,S004,C012,P025,2,210000,2026-08-04 17:11:02
T002847,S004,C082,P001,1,450000,2026-08-04 17:16:10
T002848,S003,C054,P030,2,50000,2026-08-04 15:09:53
T002849,S005,C060,P006,3,280000,2026-08-04 11:17:51
T002850,S005,C097,P023,4,22000,2026-08-04 10:28:08
T002851,S002,C026,P030,1,50000,2026-08-04 16:15:04
T002852,S004,C038,P006,3,280000,2026-08-04 17:47:45
T002853,S004,C006,P018,2,25000,2026-08-04 08:11:06
T002854,S003,C075,P027,1,18000,2026-08-04 12:45:57
T002855,S004,C072,P010,1,8000,2026-08-04 18:08:38
T002856,S004,C029,P024,1,40000,2026-08-04 17:41:20
T002857,S001,C020,P001,1,450000,2026-08-04 09:18:48
T002858,S003,C082,P009,2,45000,2026-08-04 09:35:07
T002859,S004,C016,P027,2,18000,2026-08-04 11:38:06
T002860,S003,C054,P021,3,10000,2026-08-04 13:54:27
T002861,S004,C089,P006,1,280000,2026-08-04 09:22:24
T002862,S002,C004,P021,1,10000,2026-08-04 10:08:31
T002863,S003,C064,P004,1,25000,2026-08-04 11:27:39
T002864,S005,C096,P003,3,15000,2026-08-04 11:23:52
T002865,S005,C062,P012,2,12000,2026-08-04 13:09:54
T002866,S004,C034,P019,3,55000,2026-08-04 11:38:26
T002867,S004,C089,P021,1,10000,2026-08-04 12:30:11
T002868,S001,C048,P027,1,18000,2026-08-04 13:25:05
T002869,S005,C003,P017,4,85000,2026-08-04 12:22:38
T002870,S003,C021,P028,1,28000,2026-08-04 15:46:40
T002871,S001,C019,P019,1,55000,2026-08-04 10:07:48
T002872,S004,C089,P011,1,75000,2026-08-04 17:43:13
T002873,S003,C021,P005,4,120000,2026-08-04 14:15:57
T002874,S003,C047,P002,3,520000,2026-08-04 15:06:00
T002875,S003,C007,P014,3,7000,2026-08-04 13:59:06
T002876,S003,C068,P010,4,8000,2026-08-04 16:03:52
T002877,S001,C066,P021,1,10000,2026-08-04 12:18:40
T002878,S002,C098,P007,4,165000,2026-08-04 12:26:24
T002879,S005,C097,P004,1,25000,2026-08-04 17:33:12
T002880,S005,C042,P006,3,280000,2026-08-04 14:11:17
T002881,S003,C088,P028,2,28000,2026-08-04 09:22:05
T002882,S003,C035,P026,2,30000,2026-08-04 12:48:44
T002883,S003,C013,P022,4,18000,2026-08-04 11:22:47
T002884,S005,C046,P018,1,25000,2026-08-04 12:42:10
T002885,S002,C002,P027,4,18000,2026-08-04 13:18:15
T002886,S005,C037,P005,2,120000,2026-08-04 15:20:08
T002887,S004,C053,P012,3,12000,2026-08-04 11:17:31
T002888,S002,C014,P011,4,75000,2026-08-04 14:31:20
T002889,S002,C065,P007,1,165000,2026-08-04 12:28:59
T002890,S002,C072,P008,4,390000,2026-08-04 12:19:36
T002891,S005,C069,P020,3,180000,2026-08-04 14:44:20
T002892,S005,C090,P023,3,22000,2026-08-04 17:35:43
T002893,S001,C054,P025,1,210000,2026-08-04 13:41:03
T002894,S001,C015,P015,3,30000,2026-08-04 09:40:34
T002895,S002,C003,P027,3,18000,2026-08-04 09:17:58
T002896,S003,C040,P016,2,95000,2026-08-04 11:37:57
T002897,S003,C018,P023,1,22000,2026-08-04 17:02:43
T002898,S004,C077,P027,1,18000,2026-08-04 10:48:27
T002899,S003,C023,P017,4,85000,2026-08-04 17:39:03
T002900,S003,C004,P023,1,22000,2026-08-04 11:03:23
T002901,S001,C029,P024,3,40000,2026-08-04 16:33:34
T002902,S002,C089,P005,4,120000,2026-08-04 14:06:04
T002903,S003,C017,P008,1,390000,2026-08-04 17:36:35
T002904,S002,C011,P007,1,165000,2026-08-04 09:19:43
T002905,S001,C010,P014,3,7000,2026-08-04 14:38:31
T002906,S004,C097,P001,1,450000,2026-08-04 09:51:43
T002907,S001,C026,P014,3,7000,2026-08-04 10:48:31
T002908,S001,C085,P004,3,25000,2026-08-04 12:31:45
T002909,S005,C008,P017,3,85000,2026-08-04 13:13:28
T002910,S001,C033,P016,2,95000,2026-08-04 11:45:59
T002911,S001,C039,P002,3,520000,2026-08-04 13:39:29
T002912,S001,C097,P022,3,18000,2026-08-04 14:21:01
T002913,S001,C078,P004,1,25000,2026-08-04 18:02:43
T002914,S005,C026,P007,3,165000,2026-08-04 15:53:55
T002915,S003,C004,P006,4,280000,2026-08-04 18:10:18
T002916,S002,C096,P003,3,15000,2026-08-04 16:39:29
T002917,S005,C045,P009,2,45000,2026-08-04 16:06:56
T002918,S002,C065,P012,2,12000,2026-08-04 15:49:46
T002919,S005,C031,P025,1,210000,04/08/2026
T002920,S005,C009,P017,1,85000,2026-08-04 15:13:19
T002921,S005,C098,P004,1,25000,2026-08-04 09:42:46
T002922,S005,C028,P001,4,450000,2026-08-04 17:10:01
T002923,S002,C037,P023,1,22000,2026-08-04 09:26:21
T002924,S005,C001,P006,4,280000,2026-08-04 18:53:30
T002925,S001,C028,P024,1,40000,2026-08-04 15:18:12
T002926,S005,C091,P030,2,50000,2026-08-04 16:11:17
T002927,S003,C090,P016,2,95000,2026-08-04 09:22:44
T002928,S002,C057,P019,2,55000,2026-08-04 13:55:29
T002929,S001,C024,P022,4,18000,2026-08-04 08:13:52
T002930,S003,C049,P027,4,18000,2026-08-04 15:08:44
T002931,S002,C066,P014,4,7000,2026-08-04 18:13:50
T002932,S004,C015,P008,1,390000,2026-08-04 09:01:51
T002933,S003,C016,P025,4,210000,2026-08-04 10:04:00
T002934,S001,C067,P015,1,30000,2026-08-04 13:09:13
T002935,S004,C098,P005,4,120000,2026-08-04 16:45:05
T002936,S003,C072,P012,3,12000,2026-08-04 10:09:39
T002937,S001,C011,P024,2,40000,2026-08-04 15:34:24
T002938,S004,C015,P011,1,75000,2026-08-04 13:46:06
T002939,S003,C059,P013,1,35000,2026-08-04 11:34:33
T002940,S003,C088,P020,1,180000,2026-08-04 15:29:30
T002941,S004,C029,P027,4,18000,2026-08-04 09:36:40
T002942,S004,C038,P018,4,25000,2026-08-04 15:12:54
T002943,S004,C025,P028,4,28000,2026-08-04 18:01:35
T002944,S001,C061,P028,1,28000,2026-08-04 16:10:31
T002945,S003,C023,P022,3,18000,2026-08-04 09:14:38
T002946,S004,C087,P001,2,450000,2026-08-04 18:11:46
T002947,S004,C057,P004,3,25000,date_invalide
T002948,S001,C016,P017,2,85000,2026-08-04 17:12:59
T002949,S004,C052,P005,2,120000,2026-08-04 09:44:52
T002950,S005,C014,P023,3,22000,2026-08-04 18:55:03
T002951,S002,C009,P024,1,40000,2026-08-04 10:48:30
T002952,S002,C044,P012,2,12000,2026-08-04 10:11:52
T002953,S005,C052,P007,3,165000,2026-08-04 10:47:23
T002954,S002,C055,P004,1,25000,2026-08-04 10:52:26
T002955,S004,C036,P024,4,40000,2026-08-04 18:17:01
T002956,S005,C076,P025,3,210000,2026-08-04 12:24:18
T002957,S004,C046,P009,4,45000,2026-08-04 10:08:12
T002958,S005,C052,P016,3,95000,2026-08-04 15:28:50
T002959,S005,C036,P016,3,95000,2026-08-04 10:23:50
T002960,S004,C014,P005,3,120000,2026-08-04 14:43:54
T002961,S003,C063,P004,4,25000,2026-08-04 09:55:05
T002962,S002,C081,P016,3,95000,2026-08-04 17:07:33
T002963,S001,C013,P005,2,120000,2026-08-04 16:10:53
T002964,S001,C009,P024,1,40000,2026-08-04 15:53:56
T002965,S001,C023,P016,3,95000,2026-08-04 10:07:05
T002966,S005,C087,P013,1,35000,2026-08-04 16:12:01
T002967,S002,C039,P011,1,75000,2026-08-04 13:28:18
T002968,S005,C013,P020,1,180000,2026-08-04 18:35:54
T002969,S001,C085,P025,3,210000,2026-08-04 18:14:50
T002970,S005,C099,P025,1,210000,2026-08-04 10:15:49
T002971,S004,C026,P016,3,95000,2026-08-04 14:38:58
T002972,S004,C063,P010,4,8000,2026-08-04 18:12:31
T002973,S003,C070,P017,4,85000,2026-08-04 09:32:32
T002974,S005,C070,P011,2,75000,2026-08-04 18:03:07
T002975,S001,C056,P001,3,450000,2026-08-04 17:32:13
T002976,S001,C050,P029,3,32000,2026-08-04 08:32:49
T002977,S003,C049,P015,2,30000,2026-08-04 17:04:16
T002978,S004,C005,P015,3,30000,2026-08-04 09:27:38
T002979,S002,C072,P002,1,520000,2026-08-04 17:23:53
T002980,S003,C091,P022,4,18000,2026-08-04 16:16:54
T002981,S004,C056,P006,1,280000,2026-08-04 14:48:40
T002982,S003,C092,P005,4,120000,2026-08-04 15:02:31
T002983,S004,C098,P013,3,35000,2026-08-04 13:08:27
T002984,S005,C087,P004,1,25000,2026-08-04 11:05:18
T002985,S005,C088,P016,3,95000,2026-08-04 08:46:04
T002986,S005,C061,P018,1,25000,2026-08-04 12:21:47
T002987,S005,C021,P016,4,95000,2026-08-04 15:13:38
T002988,S001,C051,P017,3,85000,2026-08-04 13:52:31
T002989,S004,C076,P009,1,45000,2026-08-04 11:38:59
T002990,S005,C087,P013,1,35000,2026-08-04 16:20:23
T002991,S003,C042,P012,4,12000,2026-08-04 10:50:20
T002992,S001,C076,P002,2,520000,2026-08-04 11:29:31
T002993,S002,C047,P002,4,520000,2026-08-04 13:22:25
T002994,S005,C004,P012,4,12000,2026-08-04 12:56:13
T002995,S003,C049,P025,3,210000,2026-08-04 13:48:41
T002996,S004,C045,P004,2,25000,2026-08-04 17:38:21
T002997,S004,C045,P012,3,12000,2026-08-04 16:27:45
T002998,S002,C032,P002,4,520000,2026-08-04 10:44:11
T002999,S003,C076,P008,1,390000,2026-08-04 14:24:17
T003000,S001,C040,P003,2,15000,2026-08-04 12:47:36
T003001,S003,C022,P004,1,25000,2026-08-04 12:22:59
T003002,S005,C042,P001,2,450000,2026-08-04 11:51:22
T003003,S004,C085,P002,3,520000,2026-08-04 14:31:09
T003004,S004,C073,P028,2,28000,2026-08-04 09:14:23
T003005,S004,C035,P017,3,85000,2026-08-04 09:55:30
T003006,S004,C076,P001,2,450000,2026-08-04 12:33:50
T003007,S003,C049,P001,1,450000,04/08/2026
T003008,S004,C042,P019,2,55000,2026-08-04 17:20:50
T003009,S001,C063,P019,4,55000,2026-08-04 08:03:00
T003010,S002,C044,P004,3,25000,2026-08-04 15:02:45
T003011,S005,C098,P016,2,95000,2026-08-04 13:09:37
T003012,S003,C022,P022,4,18000,2026-08-04 12:09:27
T003013,S003,C047,P020,1,180000,2026-08-04 12:05:51
T003014,S002,C064,P014,2,7000,2026-08-04 12:12:35
T003015,S001,C069,P021,1,10000,2026-08-04 09:38:54
T003016,S003,C034,P007,4,165000,2026-08-04 09:25:03
T003017,S003,C074,P002,3,520000,2026-08-04 15:53:36
T003018,S002,C080,P013,3,35000,2026-08-04 18:01:33
T003019,S001,C092,P024,1,40000,2026-08-04 11:19:04
T003020,S005,C013,P028,1,28000,2026-08-04 14:20:46
T003021,S003,C035,P019,3,55000,2026-08-04 17:52:36
T003022,S005,C068,P003,2,15000,2026-08-04 10:35:41
T003023,S004,C027,P016,4,95000,2026-08-04 15:24:10
T003024,S001,C084,P012,4,12000,2026-08-04 12:53:41
T003025,S003,C065,P027,2,18000,2026-08-04 12:16:46
T003026,S003,C056,P026,3,30000,2026-08-04 10:19:00
T003027,S005,C041,P022,4,18000,2026-08-04 09:56:06
T003028,S004,C052,P007,2,165000,2026-08-04 11:27:38
T003029,S005,C066,P009,3,45000,2026-08-04 15:29:15
T003030,S005,C024,P015,4,30000,2026-08-04 16:40:52
T003031,S001,C081,P029,1,32000,2026-08-04 10:16:23
T003032,S005,C024,P023,4,22000,2026-08-04 13:21:59
T003033,S004,C028,P019,1,55000,2026-08-04 17:04:28
T003034,S004,C035,P022,3,18000,2026-08-04 08:16:52
T003035,S005,C079,P030,4,50000,2026-08-04 14:40:52
T003036,S004,C073,P028,3,28000,2026-08-04 17:30:51
T003037,S001,C067,P024,2,40000,2026-08-04 13:04:26
T003038,S003,C060,P007,3,165000,2026-08-04 10:10:32
T003039,S002,C020,P005,1,120000,2026-08-04 17:16:53
T003040,S003,C056,P024,1,40000,2026-08-04 13:32:52
T003041,S003,C009,P014,2,7000,2026-08-04 10:32:06
T003042,S002,C053,P021,3,10000,2026-08-04 16:49:33
T003043,S003,C083,P009,2,45000,2026-08-04 09:31:33
T003044,S003,C088,P006,1,280000,2026-08-04 09:48:37
T003045,S002,C052,P020,4,180000,2026-08-04 11:30:53
T003046,S001,C020,P008,2,390000,2026-08-04 08:46:53
T003047,S001,C032,P007,2,165000,2026-08-04 18:03:11
T003048,S003,C060,P026,2,30000,2026-08-04 15:09:49
T003049,S005,C056,P016,1,95000,2026-08-04 09:34:20
T003050,S001,C026,P014,3,7000,2026-08-04 08:43:23
T003051,S003,C018,P006,2,280000,2026-08-04 11:29:01
T003052,S003,C036,P001,1,450000,2026-08-04 13:50:35
T003053,S005,C023,P022,4,18000,2026-08-04 08:45:38
T003054,S001,C093,P021,4,10000,2026-08-04 13:55:51
T003055,S001,C008,P016,3,95000,2026-08-04 09:03:43
T003056,S001,C041,P028,4,28000,2026-08-04 08:07:32
T003057,S003,C009,P020,4,180000,2026-08-04 15:14:09
T003058,S004,C047,P029,2,32000,2026-08-04 08:04:41
T003059,S001,C051,P022,3,18000,2026-08-04 08:57:42
T003060,S002,C031,P027,3,18000,2026-08-04 16:30:16
T003061,S005,C095,P004,2,25000,date_invalide
T003062,S001,C067,P017,1,85000,2026-08-04 10:28:23
T003063,S005,C100,P022,1,18000,2026-08-04 10:44:48
T003064,S005,C033,P030,3,50000,2026-08-04 11:19:39
T003065,S001,C031,P016,4,95000,2026-08-04 17:00:43
T003066,S001,C099,P020,4,180000,2026-08-04 13:56:05
T003067,S003,C043,P026,2,30000,2026-08-04 18:13:43
T003068,S005,C095,P027,1,18000,2026-08-04 13:06:34
T003069,S002,C055,P013,2,35000,2026-08-04 16:12:05
T003070,S002,C014,P007,3,165000,2026-08-04 16:47:40
T003071,S002,C036,P006,4,280000,2026-08-04 12:17:48
T003072,S004,C033,P015,4,30000,2026-08-04 09:51:59
T003073,S005,C008,P028,4,28000,2026-08-04 09:57:28
T003074,S005,C048,P016,4,95000,2026-08-04 12:17:33
T003075,S001,C041,P023,4,22000,2026-08-04 09:25:16
T003076,S004,C061,P018,2,25000,2026-08-04 17:55:14
T003077,S002,C036,P022,1,18000,2026-08-04 10:54:54
T003078,S002,C047,P029,1,32000,2026-08-04 11:32:02
T003079,S003,C040,P016,2,95000,2026-08-04 14:48:28
T003080,S005,C005,P001,2,450000,2026-08-04 09:44:43
T003081,S001,C089,P027,1,18000,2026-08-04 18:19:20
T003082,S002,C033,P030,4,50000,2026-08-04 10:26:07
T003083,S004,C040,P018,1,25000,2026-08-04 08:35:46
T003084,S003,C088,P021,4,10000,2026-08-04 15:46:03
T003085,S005,C031,P004,4,25000,2026-08-04 11:11:46
T003086,S004,C050,P028,3,28000,2026-08-04 08:39:28
T003087,S004,C033,P001,3,450000,2026-08-04 14:22:34
T003088,S001,C097,P010,2,8000,2026-08-04 15:48:54
T003089,S003,C027,P008,3,390000,2026-08-04 12:49:44
T003090,S002,C057,P028,1,28000,2026-08-04 08:15:33
T003091,S003,C099,P021,4,10000,2026-08-04 11:05:41
T003092,S004,C005,P021,2,10000,2026-08-04 15:29:30
T003093,S001,C100,P009,2,45000,2026-08-04 12:07:59
T003094,S004,C095,P016,3,95000,2026-08-04 14:32:56
T003095,S003,C092,P014,3,7000,2026-08-04 08:03:04
T003096,S001,C021,P014,2,7000,2026-08-04 13:13:40
T003097,S003,C065,P023,3,22000,2026-08-04 09:39:57
T003098,S003,C054,P003,1,15000,2026-08-04 16:23:12
T003099,S005,C095,P020,3,180000,2026-08-04 16:55:22
T003100,S004,C089,P011,2,75000,2026-08-04 18:58:25
T003101,S001,C083,P001,2,450000,2026-08-04 15:09:38
T003102,S002,C081,P021,1,10000,2026-08-04 18:06:12
T003103,S002,C001,P015,2,30000,date_invalide
T003104,S002,C081,P013,2,35000,2026-08-04 16:41:57
T003105,S003,C074,P010,2,8000,2026-08-04 08:41:14
T003106,S001,C021,P003,1,15000,2026-08-04 15:31:04
T003107,S005,C092,P008,1,390000,2026-08-04 11:01:42
T003108,S002,C077,P025,3,210000,2026-08-04 10:47:00
T003109,S004,C041,P022,1,18000,2026-08-04 14:52:02
T003110,S004,C095,P015,3,30000,2026-08-04 16:03:48
T003111,S003,C023,P005,4,120000,2026-08-04 09:22:09
T003112,S005,C042,P022,2,18000,2026-08-04 10:34:26
T003113,S003,C026,P026,4,30000,2026-08-04 13:56:15
T003114,S004,C048,P003,1,15000,2026-08-04 15:36:49
T003115,S004,C049,P006,1,280000,2026-08-04 11:00:57
T003116,S005,C029,P027,3,18000,2026-08-04 13:33:57
T003117,S001,C072,P001,4,450000,2026-08-04 14:16:59
T003118,S005,C081,P021,4,10000,2026-08-04 14:11:17
T003119,S001,C060,P008,1,390000,2026-08-04 08:47:01
T003120,S003,C090,P007,4,165000,2026-08-04 08:25:28
T003121,S002,C007,P028,2,28000,2026-08-04 08:10:37
T003122,S005,C055,P013,2,35000,2026-08-04 14:32:47
T003123,S003,C020,P020,1,180000,2026-08-04 13:07:37
T003124,S003,C022,P003,4,15000,2026-08-04 08:46:31
T003125,S001,C002,P019,1,55000,2026-08-04 10:59:01
T003126,S005,C056,P023,4,22000,2026-08-04 12:27:49
T003127,S004,C087,P025,3,210000,2026-08-04 08:22:21
T003128,S001,C029,P016,3,95000,2026-08-04 08:44:30
T003129,S002,C025,P023,3,22000,2026-08-04 09:37:37
T003130,S003,C037,P028,4,28000,2026-08-04 11:15:26
T003131,S004,C049,P024,1,40000,2026-08-04 11:42:13
T003132,S004,C027,P005,1,120000,2026-08-04 09:48:58
T003133,S002,C037,P020,3,180000,2026-08-04 11:18:30
T003134,S002,C054,P024,2,40000,2026-08-04 16:52:46
T003135,S004,C019,P006,1,280000,2026-08-04 12:21:17
T003136,S003,C034,P001,1,450000,2026-08-04 13:18:40
T003137,S005,C058,P008,2,390000,2026-08-04 08:30:30
T003138,S002,C048,P030,1,50000,2026-08-04 17:22:32
T003139,S004,C011,P019,1,55000,2026-08-04 16:36:35
T003140,S004,C018,P001,4,450000,2026-08-04 13:07:26
T003141,S003,C089,P028,2,28000,2026-08-04 16:32:22
T003142,S002,C092,P013,4,35000,2026-08-04 09:19:28
T003143,S004,C095,P013,4,35000,2026-08-04 18:22:51
T003144,S003,C010,P020,1,180000,2026-08-04 08:36:07
T003145,S005,C008,P004,3,25000,2026-08-04 08:51:15
T003146,S003,C031,P002,3,520000,2026-08-04 08:42:44
T003147,S003,C078,P016,3,95000,2026-08-04 10:32:55
T003148,S005,C091,P022,1,18000,2026-08-04 08:43:57
T003149,S001,C001,P024,1,40000,2026-08-04 13:56:53
T003150,S005,C080,P009,1,45000,04/08/2026
